"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"NM_153543.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_153559"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_153565"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_153567.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_153572"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_153574"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_153582.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_153591"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_153596"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_153761"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_153762"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_153807"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_170588.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_170591"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_170597"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_170684"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172051.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172054"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172118"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172121.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172134.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172145.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172148"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172150.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172154"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172258.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172262"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172269"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172274"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172286"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172286.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172290"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172294"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172338.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172372"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172385"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172402"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172410"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172414.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172419"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172422"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172429"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172430"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172430.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172434"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172450"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172456"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172467"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172470.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172473"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172475"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172475.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172476.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172492"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172495.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172499"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172507"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172511.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172512"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172516.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172545"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172546"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172546.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172554.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172566"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172573"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172578"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172581.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172583.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172588.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172590.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172591.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172592.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172598"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172598.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172600"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172605"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172618"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172621"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172628"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172637"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172639"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172644"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172645"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172647"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172656"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172665"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172665.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172666"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172674.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172703"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172703.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172710"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172711"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172712"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172713"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172715.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172726"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172730.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172740"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172748.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172750"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172761"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172772"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172773"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172785"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172794"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172810"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172819"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172861.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172868"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172868.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172881"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172887.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172890"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172916"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172924.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172925.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172939.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172960"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172967"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172967.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172991"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_172991.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_172993"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173007"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173010"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173011"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173016.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_173018.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_173022.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_173031"	1	1	1	2	1	1	2	2	2	2	1	2	2	2	2	2	2	1	1	1	2	1	1	1	2
"NM_173038.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173051.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173071"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_173181.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173350"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173368.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173368.3"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173369.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_173387"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173392.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173400"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_173400.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_173401.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173402"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173413"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_173431.3"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173437.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_173442"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_173444.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173453.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_173733"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173741"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173747"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173752"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173760"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173762.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_173763"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173772"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_173781.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173788.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_173862.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_174846"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_174847"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_174854"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_174865"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_174960"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_174989"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_174989.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_174991.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_174997"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175004.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175025.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175032"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175034"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175074"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175089"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175089.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175090.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175112"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175114.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175115"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175123"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175124.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175128"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175130.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175149.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175150"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175170"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175171.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175183"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175193.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175215"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175238"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175245"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175266.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175271.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175277"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175283"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175300.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175303.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175309"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175313"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175314"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175329"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175333"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175353"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175353.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175380.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175386.5"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175393"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175423"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175445"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175451"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175454"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175466.1"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175484"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175494.1"	1	1	1	2	1	1	2	2	2	2	1	2	2	2	2	1	2	1	1	1	2	2	1	1	2
"NM_175522"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175525"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175538.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175561.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175632"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175651"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175662"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175667"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175668"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175678.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175681"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175681.1"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175688"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175692.2"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175692.3"	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2
"NM_175749"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
"NM_175770.2"	2	2	2	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1
