"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"NM_153807"	10	11	9	7	12	14	14	10	11	5	8	8	11	10	13	10	7	3	6	11
"NM_170588.1"	2	12	4	12	8	15	9	5	9	10	15	12	3	1	14	6	9	6	5	12
"NM_170591"	10	11	1	7	12	11	12	15	11	4	8	4	6	8	13	11	7	11	11	10
"NM_170597"	4	5	1	6	6	2	10	13	2	11	10	7	6	2	7	3	4	11	7	9
"NM_170684"	4	5	1	6	6	2	10	13	2	11	10	7	6	2	7	11	4	11	11	9
"NM_172051.2"	15	10	6	3	13	8	3	9	15	2	9	13	15	5	8	14	13	5	10	14
"NM_172054"	6	11	8	7	12	4	12	10	11	4	8	1	1	10	13	11	7	2	11	10
"NM_172118"	1	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_172121.1"	7	4	13	9	14	3	5	11	14	12	14	8	7	4	15	9	14	15	9	11
"NM_172134.2"	15	10	6	8	13	8	3	9	15	2	9	13	15	5	8	15	13	5	10	14
"NM_172145.1"	14	15	10	11	2	10	8	9	12	6	12	14	15	11	10	14	13	14	4	7
"NM_172148"	10	2	13	2	12	11	12	15	11	4	8	4	11	8	13	11	7	11	11	5
"NM_172150.1"	1	10	6	11	13	10	8	9	12	6	9	13	15	11	8	7	13	5	4	7
"NM_172154"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_172258.2"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_172262"	13	1	12	3	15	1	13	9	8	3	13	5	14	1	1	2	1	10	2	13
"NM_172269"	10	4	13	4	1	13	5	12	4	15	14	15	7	4	15	1	15	12	8	5
"NM_172274"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_172286"	9	1	10	1	15	9	13	4	8	3	13	5	4	7	1	12	1	14	2	13
"NM_172286.1"	6	11	8	10	12	4	6	1	4	15	4	1	1	10	9	1	7	4	1	10
"NM_172290"	13	6	12	3	9	1	15	3	1	7	3	5	14	13	1	2	12	8	2	13
"NM_172294"	15	10	5	8	13	8	3	9	15	2	9	13	11	5	8	9	14	5	10	5
"NM_172338.1"	6	11	1	6	12	4	12	15	11	4	14	1	6	8	13	11	4	11	11	10
"NM_172372"	9	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_172385"	12	7	3	14	3	7	1	8	7	13	1	2	8	15	12	13	3	13	14	10
"NM_172402"	4	5	1	6	6	2	12	13	2	11	10	7	6	8	7	11	4	11	7	9
"NM_172410"	10	2	1	7	12	11	12	10	11	4	8	4	11	8	13	11	7	2	11	5
"NM_172414.2"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	2	7
"NM_172419"	15	10	12	3	13	8	3	9	1	7	9	5	15	13	8	2	13	8	2	14
"NM_172422"	4	5	13	6	6	2	10	13	2	11	14	7	6	2	7	3	4	11	7	9
"NM_172429"	11	4	8	4	1	13	5	12	4	12	4	15	7	4	9	1	15	1	9	8
"NM_172430"	5	9	9	5	11	14	4	2	6	9	5	9	10	14	4	5	6	9	3	4
"NM_172430.1"	1	10	10	11	13	10	8	9	12	6	12	14	15	11	10	14	13	14	4	7
"NM_172434"	1	14	6	13	9	6	11	7	13	1	11	13	12	12	8	7	11	7	13	3
"NM_172450"	6	7	13	14	3	7	1	8	7	13	14	2	8	15	12	13	15	13	14	10
"NM_172456"	6	11	8	7	12	4	6	1	11	15	4	1	1	10	9	1	7	4	1	10
"NM_172467"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_172470.1"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_172473"	15	10	6	13	13	12	15	7	1	7	9	13	12	5	8	7	13	7	13	3
"NM_172475"	6	11	8	10	3	4	6	1	11	15	1	1	8	15	13	13	3	4	14	10
"NM_172475.1"	2	12	4	12	8	15	3	5	9	10	15	12	3	1	14	6	9	6	5	12
"NM_172476.2"	7	3	13	9	14	3	14	11	5	5	14	8	6	3	2	10	15	3	6	11
"NM_172492"	13	6	12	3	15	1	13	3	1	3	3	5	14	13	1	2	1	8	2	13
"NM_172495.2"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_172499"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_172507"	1	10	6	11	13	10	8	9	12	6	9	13	15	11	8	14	13	5	4	7
"NM_172511.1"	10	11	8	7	12	11	12	10	11	4	8	4	1	10	13	11	7	2	11	5
"NM_172512"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_172516.1"	13	6	12	3	15	1	15	3	1	3	3	5	14	13	1	2	12	8	2	13
"NM_172545"	14	15	10	11	2	10	8	14	12	6	12	14	15	11	10	14	2	14	4	7
"NM_172546"	3	11	11	7	12	4	6	10	11	7	4	1	1	10	13	4	7	2	12	5
"NM_172546.2"	6	4	8	4	1	13	6	1	4	15	4	1	7	4	9	1	15	1	1	8
"NM_172554.1"	3	11	11	7	12	12	11	10	11	7	11	6	1	10	11	4	7	2	12	3
"NM_172566"	15	10	12	3	13	8	3	9	1	6	9	5	15	13	8	2	13	8	2	14
"NM_172573"	7	3	7	9	5	3	4	11	10	5	6	9	2	3	2	6	8	3	6	11
"NM_172578"	4	5	1	2	14	2	10	15	5	4	10	4	6	8	7	3	4	11	11	9
"NM_172581.1"	9	1	15	1	15	9	13	4	8	3	13	10	4	7	5	12	1	10	15	13
"NM_172583.1"	10	2	5	7	12	5	2	10	3	8	7	11	11	10	3	9	14	2	8	5
"NM_172588.1"	1	15	10	11	2	10	8	9	12	6	12	14	15	11	10	14	13	14	4	7
"NM_172590.1"	5	4	5	9	1	3	6	11	4	9	4	1	7	4	9	1	15	8	3	4
"NM_172591.1"	6	4	8	10	1	4	6	1	4	15	4	1	1	10	9	1	7	8	1	8
"NM_172592.2"	8	8	2	15	10	13	5	9	14	8	2	11	9	9	3	15	5	12	8	2
"NM_172598"	10	2	1	2	14	11	12	15	5	4	8	4	11	8	13	11	4	11	11	5
"NM_172598.1"	10	2	1	2	14	11	12	15	5	4	8	4	11	8	13	11	4	11	11	5
"NM_172600"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_172605"	1	6	12	3	13	6	3	9	1	6	9	13	15	13	8	7	13	8	4	14
"NM_172618"	11	13	14	4	4	13	5	12	14	12	2	15	13	6	6	8	10	1	9	6
"NM_172621"	9	1	15	1	15	9	13	4	8	14	13	5	4	7	1	12	1	10	15	13
"NM_172628"	9	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_172637"	10	2	11	7	12	11	12	10	11	4	8	4	1	10	13	11	7	2	11	5
"NM_172639"	1	10	6	13	13	6	3	14	12	1	9	13	5	12	8	15	13	7	13	7
"NM_172644"	2	4	4	12	8	15	9	5	9	10	15	12	3	4	14	6	9	6	5	12
"NM_172645"	5	11	8	7	12	13	6	10	11	9	4	1	1	10	9	4	7	1	9	4
"NM_172647"	2	6	12	3	1	15	3	5	4	10	4	5	14	4	14	1	12	8	2	8
"NM_172656"	9	1	15	1	15	9	13	9	8	3	13	5	4	7	1	2	1	10	15	13
"NM_172665"	8	12	4	15	13	8	2	6	3	8	9	11	3	9	14	15	13	5	8	12
"NM_172665.1"	14	15	10	11	2	10	8	9	12	6	12	14	15	11	10	14	13	14	4	7
"NM_172666"	6	11	1	6	12	11	12	15	11	4	8	1	6	8	13	11	7	11	11	10
"NM_172674.1"	5	9	9	5	11	14	4	2	6	9	5	9	10	14	4	5	6	9	3	4
"NM_172703"	3	14	6	13	9	6	11	7	13	1	11	13	12	12	8	7	11	7	13	14
"NM_172703.1"	15	10	6	8	13	8	3	9	15	2	9	13	15	5	8	7	13	5	10	14
"NM_172710"	9	1	15	1	15	1	7	4	8	3	3	10	4	7	1	12	1	10	2	13
"NM_172711"	10	2	8	10	1	4	12	1	11	15	14	1	11	10	13	1	7	4	11	5
"NM_172712"	6	4	8	10	1	4	6	1	4	15	4	1	7	4	9	1	15	4	1	8
"NM_172713"	12	7	13	14	3	7	1	8	7	13	14	2	8	15	12	13	15	13	14	15
"NM_172715.1"	6	11	8	6	12	4	12	1	11	4	8	1	6	8	13	11	7	11	11	10
"NM_172726"	3	11	11	7	12	11	12	10	11	4	8	4	1	10	13	4	7	2	12	5
"NM_172730.1"	11	4	13	4	4	13	5	12	14	12	14	15	7	4	6	1	15	1	9	6
"NM_172740"	13	6	12	3	15	1	13	3	1	3	3	5	14	13	1	2	12	8	2	13
"NM_172748.1"	3	14	11	13	9	12	11	7	13	1	11	6	12	12	11	4	11	2	12	3
"NM_172750"	5	10	9	5	13	14	4	2	6	2	9	9	10	5	4	5	6	9	3	4
"NM_172761"	1	10	6	11	13	6	3	9	12	6	9	13	15	11	8	7	13	5	13	14
"NM_172772"	14	15	10	11	2	10	8	9	12	6	12	14	15	11	10	14	13	14	4	7
"NM_172773"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_172785"	4	5	1	6	3	2	10	15	11	4	14	2	6	2	13	13	4	11	7	10
"NM_172794"	15	10	6	13	13	6	3	7	15	1	9	13	15	5	8	7	13	7	13	14
"NM_172810"	5	9	9	5	11	14	4	2	6	9	5	9	10	14	4	6	6	9	3	12
"NM_172819"	10	11	1	6	12	11	12	15	11	4	8	4	6	8	13	11	7	11	11	5
"NM_172861.1"	1	10	10	11	13	10	3	9	12	6	9	13	15	11	8	14	13	5	4	7
"NM_172868"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_172868.1"	8	8	5	15	10	5	2	6	3	8	7	11	11	9	3	15	5	12	8	5
"NM_172881"	2	12	4	12	8	15	9	5	9	10	15	12	3	1	14	6	9	6	5	12
"NM_172887.1"	1	15	10	11	2	10	8	9	12	6	12	14	15	11	10	14	2	14	4	7
"NM_172890"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_172916"	9	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_172924.2"	4	5	1	6	6	11	12	13	11	4	8	4	6	8	13	11	4	11	11	9
"NM_172925.1"	15	10	6	13	13	8	11	7	15	2	9	13	12	5	8	15	11	2	13	14
"NM_172939.1"	13	1	12	3	15	1	13	4	8	3	3	5	14	7	1	2	1	10	2	13
"NM_172960"	15	10	12	8	13	8	3	9	1	2	9	5	15	5	8	15	13	5	10	14
"NM_172967"	4	5	1	6	6	2	10	13	2	11	10	7	6	2	7	3	4	11	7	9
"NM_172967.1"	3	11	11	7	12	12	6	10	11	7	4	6	1	10	11	4	7	2	12	5
"NM_172991"	11	13	14	4	4	13	5	12	15	12	2	15	13	6	6	8	10	5	10	6
"NM_172991.1"	3	6	12	3	9	12	15	3	1	7	9	6	15	13	11	4	13	8	12	3
"NM_172993"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	2	7
"NM_173007"	14	1	10	1	7	10	7	4	8	14	13	10	4	7	5	12	1	14	15	1
"NM_173010"	13	12	4	3	15	15	3	9	9	3	9	5	15	1	14	2	13	5	10	13
"NM_173011"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_173016.1"	10	11	8	4	12	13	6	12	11	12	4	15	1	10	9	9	7	1	9	5
"NM_173018.1"	15	11	8	8	12	4	6	1	4	15	4	1	1	10	9	9	7	2	1	8
"NM_173022.1"	10	2	1	6	12	11	12	15	11	4	8	4	11	8	13	11	7	11	11	5
"NM_173031"	5	9	11	8	13	8	3	9	15	7	9	9	1	10	4	4	6	5	10	4
"NM_173038.2"	13	1	15	1	15	1	13	4	8	3	3	5	14	7	1	2	1	10	2	13
"NM_173051.1"	1	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_173071"	10	2	1	2	14	11	12	15	5	4	8	4	11	8	13	11	4	11	11	5
"NM_173181.1"	9	1	15	1	15	1	13	4	8	3	13	10	4	7	1	2	1	10	15	13
"NM_173350"	13	6	12	3	9	12	15	3	1	7	3	6	14	13	11	2	12	8	2	3
"NM_173368.2"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_173368.3"	15	10	2	15	13	8	3	9	15	2	9	11	15	9	8	15	13	5	10	14
"NM_173369.1"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_173387"	9	1	15	1	15	1	13	4	8	3	13	10	4	7	1	2	1	10	2	13
"NM_173392.1"	15	12	4	8	8	15	3	9	9	10	15	12	3	1	14	8	13	5	10	8
"NM_173400"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_173400.1"	7	4	13	9	5	3	14	11	10	5	14	8	7	3	2	10	15	3	6	11
"NM_173401.1"	3	6	12	3	9	12	15	3	1	7	11	6	14	13	11	4	12	8	12	3
"NM_173402"	13	6	12	3	15	1	15	3	1	3	3	5	14	13	1	2	13	8	2	13
"NM_173413"	6	11	3	14	12	7	6	8	11	13	1	1	1	10	12	13	15	4	14	10
"NM_173431.3"	13	6	12	3	15	1	13	4	8	3	3	5	14	13	1	2	1	10	2	13
"NM_173437.1"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_173442"	4	5	13	6	14	2	10	15	2	11	14	7	6	2	7	3	15	11	7	10
"NM_173444.2"	14	15	10	11	2	10	8	14	12	6	12	5	5	11	10	14	2	14	4	7
"NM_173453.1"	10	11	11	7	12	11	12	10	11	4	8	4	1	10	13	4	7	2	11	10
"NM_173733"	13	6	12	3	15	1	13	9	1	3	3	5	14	13	1	2	13	8	2	13
"NM_173741"	3	14	6	13	9	6	11	7	13	1	11	13	12	12	11	7	11	7	13	3
"NM_173747"	2	6	12	3	8	15	9	5	4	7	4	12	1	10	14	6	12	8	5	12
"NM_173752"	15	6	12	3	13	12	3	9	1	7	9	5	14	13	8	2	12	8	2	14
"NM_173760"	3	14	11	13	9	12	11	10	13	7	11	6	1	5	11	4	11	2	12	3
"NM_173762.1"	4	5	1	2	14	2	10	15	5	11	10	7	6	2	7	3	4	11	7	9
"NM_173763"	2	12	4	12	8	15	9	5	9	10	15	12	3	1	14	6	9	6	5	12
"NM_173772"	7	3	5	9	5	3	14	11	10	5	6	8	11	3	2	10	14	3	6	11
"NM_173781.1"	14	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	14	15	1
"NM_173788.1"	9	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_173862.1"	10	11	11	7	12	11	12	10	11	4	8	4	1	10	13	11	7	2	11	5
"NM_174846"	3	14	11	7	9	12	11	10	13	1	11	6	11	12	11	15	11	2	12	5
"NM_174847"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_174854"	5	9	9	5	11	14	4	2	6	9	5	9	10	14	4	5	6	9	3	4
"NM_174865"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_174960"	4	2	1	2	14	11	12	15	5	4	8	4	6	8	7	11	4	11	11	9
"NM_174989"	3	11	11	7	12	11	12	10	11	4	8	1	1	10	13	4	7	2	12	10
"NM_174989.1"	3	11	11	7	12	12	6	10	11	7	4	1	1	10	13	4	7	2	12	5
"NM_174991.1"	4	5	1	6	6	2	10	13	2	11	10	7	6	8	7	3	4	11	7	9
"NM_174997"	14	15	10	11	2	10	8	9	12	6	12	5	15	11	10	14	13	14	4	7
"NM_175004.1"	10	2	1	2	14	11	12	15	5	4	8	4	6	8	7	11	4	11	11	9
"NM_175025.1"	1	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_175032"	8	8	2	15	10	5	4	2	6	8	5	11	1	10	3	15	5	12	12	2
"NM_175034"	8	8	11	15	10	12	2	6	3	8	7	11	9	9	11	15	11	2	8	3
"NM_175074"	2	4	5	8	1	15	6	5	4	15	4	3	7	4	15	9	14	15	1	8
"NM_175089"	1	6	6	13	9	6	15	3	1	1	11	13	12	12	11	7	12	7	13	3
"NM_175089.2"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_175090.1"	6	4	13	10	1	4	6	1	4	15	14	1	7	4	9	1	15	4	1	10
"NM_175112"	10	2	13	4	14	3	5	12	14	4	14	8	11	10	13	10	15	1	9	5
"NM_175114.1"	3	14	11	13	9	12	15	7	13	7	11	6	12	12	11	4	11	2	12	3
"NM_175115"	2	4	4	12	8	15	9	5	9	10	15	12	3	4	14	1	9	6	5	8
"NM_175123"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_175124.2"	10	11	11	7	12	11	12	10	11	4	8	4	1	10	13	11	7	2	11	5
"NM_175128"	13	6	12	3	9	12	15	3	1	6	12	5	14	13	11	15	12	8	2	3
"NM_175130.1"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_175149.1"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_175150"	13	1	10	11	15	10	13	9	8	3	13	5	15	7	1	2	13	14	2	13
"NM_175170"	8	4	12	3	1	15	6	5	4	8	4	11	7	4	3	1	12	8	8	8
"NM_175171.1"	3	14	11	7	9	12	11	10	13	7	11	6	12	12	11	4	11	2	12	3
"NM_175183"	5	9	9	5	11	14	4	2	6	9	5	9	10	14	4	5	6	9	3	4
"NM_175193.1"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_175215"	13	1	15	1	15	1	13	4	8	3	13	5	4	7	1	2	1	10	2	13
"NM_175238"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_175245"	6	11	8	10	12	4	6	1	11	15	4	1	1	8	13	11	7	4	1	10
"NM_175266.1"	6	4	13	10	1	4	6	1	4	15	14	1	7	8	9	1	15	4	1	10
"NM_175271.1"	1	10	6	13	9	6	15	14	1	1	12	13	15	11	11	7	2	7	13	3
"NM_175277"	3	9	11	7	9	12	11	10	6	1	11	9	10	12	4	15	6	2	12	3
"NM_175283"	15	10	12	3	13	8	3	9	1	6	9	5	15	13	8	15	13	5	10	14
"NM_175300.2"	13	6	12	3	15	1	13	4	8	3	3	5	14	7	1	2	1	14	2	13
"NM_175303.1"	5	9	9	5	11	14	4	2	6	9	5	9	10	14	4	5	6	9	3	4
"NM_175309"	9	1	15	1	7	9	13	4	8	14	13	10	4	7	5	12	1	10	2	1
"NM_175313"	15	4	5	8	4	3	5	11	15	12	4	8	11	4	15	9	14	5	10	5
"NM_175314"	10	11	8	7	12	11	12	10	11	4	8	4	1	8	13	11	7	11	11	10
"NM_175329"	9	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_175333"	3	14	11	7	12	12	11	10	13	1	11	9	1	12	4	4	11	2	12	3
"NM_175353"	10	11	8	7	12	4	12	10	11	4	8	1	1	10	13	11	7	4	11	10
"NM_175353.1"	5	9	5	4	11	13	5	2	14	9	5	9	10	14	4	5	6	1	9	4
"NM_175380.1"	10	2	1	2	14	11	12	15	5	4	8	4	6	8	13	11	4	11	11	5
"NM_175386.5"	1	10	6	13	13	6	15	9	1	7	9	13	15	11	8	7	13	7	13	3
"NM_175393"	6	7	8	10	3	4	1	1	7	13	1	1	8	15	9	13	15	4	14	10
"NM_175423"	3	14	11	7	12	12	11	10	13	7	11	6	1	10	11	4	11	2	12	3
"NM_175445"	10	2	5	9	12	3	12	11	11	4	8	8	11	10	13	10	7	2	11	5
"NM_175451"	10	2	13	4	14	13	5	12	14	12	14	15	11	8	6	9	10	1	9	6
"NM_175454"	1	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_175466.1"	15	10	6	8	13	8	3	9	15	2	9	13	15	5	8	7	13	5	10	14
"NM_175484"	3	11	11	7	12	14	6	10	11	7	4	9	1	10	4	4	7	2	12	4
"NM_175494.1"	15	10	5	8	13	8	3	10	15	2	9	13	11	5	8	9	14	5	10	14
"NM_175522"	9	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_175525"	5	9	9	5	11	14	4	2	6	9	5	9	10	14	4	5	6	9	3	4
"NM_175538.2"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_175561.1"	10	2	5	7	14	3	12	6	3	4	4	3	11	8	15	9	14	15	8	5
"NM_175632"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_175651"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_175662"	10	2	5	7	12	12	11	10	13	1	11	13	11	12	13	15	11	2	8	5
"NM_175667"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_175668"	3	11	11	7	12	12	15	10	11	7	4	6	1	10	11	4	7	2	12	3
"NM_175678.1"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_175681"	6	4	8	10	1	4	6	1	4	15	4	1	7	4	9	1	15	4	1	8
"NM_175681.1"	10	11	8	7	12	4	6	10	11	4	4	1	1	10	13	4	7	2	12	5
"NM_175688"	2	12	4	12	8	15	9	5	9	10	15	12	3	1	14	6	9	6	5	12
"NM_175692.2"	13	6	12	3	15	1	13	4	8	3	3	5	14	7	1	2	1	10	2	13
"NM_175692.3"	13	6	12	3	15	10	3	9	1	3	3	5	15	13	1	2	13	8	2	13
"NM_175749"	3	11	11	7	12	12	11	10	11	7	11	6	1	10	11	4	7	2	12	3
"NM_175770.2"	8	4	13	4	4	13	5	12	14	12	14	15	7	4	3	1	15	1	9	6
"NM_175935"	1	14	6	13	9	6	11	7	13	1	11	13	12	12	8	7	11	7	13	3
"NM_176828.1"	1	15	6	13	9	6	15	7	12	1	12	13	12	12	10	7	2	7	13	7
"NM_176829"	5	9	12	5	11	14	4	2	6	9	5	9	14	14	4	5	6	9	3	4
"NM_176833.1"	13	6	12	3	2	10	8	9	1	6	3	5	15	11	1	2	13	14	2	7
"NM_176839"	14	1	15	1	7	9	7	4	8	14	13	10	4	7	5	12	1	10	15	1
"NM_176841"	11	4	5	8	4	13	3	9	4	12	4	15	13	4	15	1	13	1	10	8
"NM_176843"	3	11	11	7	12	12	12	10	11	7	8	6	1	10	13	4	7	2	12	5
"NM_176849"	2	12	4	12	8	15	3	9	9	10	15	12	3	1	14	6	13	6	5	12
"NM_176963"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_176966.1"	9	1	15	1	15	9	13	4	8	3	13	5	4	7	5	12	1	10	15	13
"NM_176972.2"	11	13	14	4	4	13	5	12	14	12	2	15	13	6	6	8	10	1	9	6
"NM_177013"	15	10	5	8	13	8	3	9	15	2	9	3	11	5	15	9	14	5	10	14
"NM_177016"	5	9	9	5	11	14	4	2	6	9	5	9	10	14	4	5	6	9	3	4
"NM_177025.1"	3	10	6	3	9	12	15	9	1	7	9	6	12	13	8	4	13	8	12	3
"NM_177028"	4	5	1	6	6	11	12	13	11	4	8	4	6	8	13	11	4	11	11	9
"NM_177030.2"	1	14	6	13	9	6	11	7	13	1	11	13	12	12	11	7	11	7	13	3
"NM_177049"	3	14	11	13	9	12	11	10	13	7	11	13	12	12	11	4	11	2	12	3
"NM_177076"	14	15	10	11	2	10	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_177084.1"	2	12	4	12	8	15	9	5	9	10	15	12	3	1	14	6	9	6	5	12
"NM_177086"	14	1	15	1	7	10	7	4	8	14	13	10	4	7	5	12	1	14	15	1
"NM_177086.1"	7	3	7	9	5	3	14	11	10	5	6	8	2	3	2	10	8	3	6	11
"NM_177090"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_177091"	8	11	8	4	1	4	6	11	4	8	4	1	1	4	9	1	12	8	1	8
"NM_177093.3"	10	11	11	7	12	11	12	10	11	4	8	4	1	10	13	11	7	2	11	5
"NM_177101.1"	14	15	10	11	2	10	8	9	12	6	12	5	5	11	10	14	13	14	2	7
"NM_177115"	6	11	8	10	12	4	12	1	11	4	8	1	6	10	13	11	7	4	11	10
"NM_177128"	13	6	12	3	15	1	13	4	1	3	3	5	14	7	1	2	1	10	2	13
"NM_177161"	4	5	1	2	6	2	12	13	2	11	10	4	6	8	7	11	4	11	11	9
"NM_177214"	1	15	10	3	9	6	8	14	12	6	12	14	5	11	10	14	2	14	4	7
"NM_177215"	15	10	12	8	13	8	3	9	15	2	9	5	15	5	8	2	13	5	10	14
"NM_177215.1"	3	11	11	7	12	12	6	10	11	7	4	6	1	10	11	4	12	2	12	3
"NM_177224.1"	10	11	8	7	12	11	12	10	11	4	8	4	1	8	13	11	7	2	11	5
"NM_177224.2"	6	11	8	10	1	4	6	1	4	15	4	1	7	4	9	1	15	4	1	8
"NM_177231"	3	14	11	13	9	12	15	7	1	7	11	6	12	12	11	4	11	7	12	3
"NM_177235"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_177248"	5	6	12	3	11	14	3	9	6	7	5	5	10	14	4	4	13	8	3	4
"NM_177259"	13	6	12	3	15	1	13	9	8	3	5	5	14	7	1	2	13	9	2	13
"NM_177261"	11	13	13	4	4	13	5	12	14	12	14	15	7	4	6	1	15	1	9	6
"NM_177266"	10	11	13	7	12	4	12	10	11	4	14	1	11	10	13	11	7	4	11	5
"NM_177267"	3	6	12	3	9	12	15	3	1	7	5	6	14	13	11	4	12	8	12	3
"NM_177271"	11	13	14	4	4	13	5	12	14	12	2	15	13	6	6	8	10	1	9	6
"NM_177304"	8	8	2	15	10	5	2	6	3	8	7	11	9	9	3	15	5	12	8	2
"NM_177310.1"	11	13	14	4	4	13	5	12	14	12	2	15	13	6	6	8	10	1	9	6
"NM_177311"	1	15	10	11	2	6	8	14	12	6	12	14	5	11	10	7	2	7	13	7
"NM_177322.1"	1	6	12	3	9	6	15	3	1	6	12	6	15	13	10	7	2	8	13	7
"NM_177328.1"	10	2	5	7	12	11	12	10	11	4	8	4	11	8	13	11	7	2	11	5
"NM_177344"	14	15	10	11	2	10	8	9	12	6	12	14	15	11	10	14	13	14	4	7
"NM_177352.1"	15	10	6	15	13	6	11	6	3	8	9	13	9	5	8	15	11	7	13	14
"NM_177353"	6	4	13	4	1	13	5	12	14	12	14	1	7	4	9	1	15	1	9	6
"NM_177356.2"	9	1	15	1	15	1	13	4	8	3	13	10	4	7	5	12	1	10	15	13
"NM_177362"	1	9	9	5	11	14	4	2	6	1	5	9	10	14	4	5	6	9	3	4
"NM_177368.1"	14	1	10	1	7	9	8	4	8	14	13	10	4	7	5	12	1	14	15	1
"NM_177369"	1	10	10	11	13	10	3	9	12	6	9	13	15	11	8	14	13	5	4	7
"NM_177372"	10	2	5	7	12	12	12	10	11	4	8	15	11	10	13	9	7	2	12	5
"NM_177385"	5	9	9	5	11	14	3	9	6	9	5	9	10	14	4	5	6	9	3	4
"NM_177390"	13	1	15	1	15	1	13	4	8	3	3	5	14	7	1	2	1	10	2	13
"NM_177394"	3	14	11	7	9	12	11	10	13	7	11	6	1	12	11	4	11	2	12	3
"NM_177429"	15	10	14	8	13	8	3	9	15	2	9	13	15	5	8	8	13	5	10	14
"NM_177445.1"	10	11	11	7	12	11	12	10	11	4	8	4	1	10	13	4	7	2	12	5
"NM_177474.1"	10	11	8	10	1	4	12	1	11	15	4	1	1	8	13	11	7	4	1	5
