"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"AK030114"	12	1	7	15	16	3	13	15	5	6	16	6	2	7	16	2	12	3	16	3	5	9	6	9	1
"AK030206"	12	8	16	6	4	7	12	16	16	15	12	14	11	2	14	7	6	15	3	11	14	8	2	2	15
"AK030271"	2	13	6	16	5	5	11	2	3	10	15	5	8	1	15	12	10	2	8	7	9	11	12	5	10
"AK030424"	1	8	4	4	4	14	12	6	4	4	16	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"AK030450"	10	5	1	5	15	6	4	12	8	14	16	15	14	14	2	15	5	4	5	16	15	4	14	3	16
"AK030494"	5	6	12	10	7	13	2	3	1	3	16	12	15	13	9	14	4	4	10	13	2	13	11	7	9
"AK030505"	6	2	13	10	11	9	14	7	7	6	15	8	4	6	16	13	4	7	4	1	10	1	15	9	4
"AK030562"	11	10	8	14	15	11	15	12	6	14	2	15	14	12	2	10	11	13	9	4	16	15	16	11	11
"AK030583"	11	9	13	12	15	12	4	12	6	14	5	15	14	12	2	10	11	4	9	4	16	13	11	7	2
"AK030587"	5	6	12	13	7	13	6	3	1	3	14	12	15	8	9	14	4	9	13	13	2	13	11	7	9
"AK030594"	6	11	15	10	14	9	14	9	14	6	15	10	3	4	16	13	7	6	4	1	10	5	4	9	4
"AK030614"	11	9	12	5	15	6	4	12	1	14	13	15	14	12	2	10	11	4	9	4	16	15	11	7	2
"AK030621"	12	4	16	15	10	3	13	15	5	5	16	6	2	7	15	2	12	14	16	3	5	9	6	14	1
"AK030723"	5	16	13	13	16	13	11	3	1	3	15	12	15	12	12	14	4	9	10	13	2	13	11	7	9
"AK030930"	2	13	9	15	5	5	13	2	5	5	8	5	2	7	4	2	12	2	8	3	5	11	12	6	1
"AK031053"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"AK031113"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"AK031225"	11	9	4	5	15	6	4	12	6	14	14	15	14	12	2	10	11	4	9	4	16	15	13	11	2
"AK031263"	2	13	9	15	5	5	13	2	5	5	16	5	2	1	15	2	12	2	16	3	5	11	12	6	1
"AK031365"	11	9	14	5	15	6	4	12	6	14	2	15	14	12	2	10	11	4	9	4	16	15	13	15	13
"AK031392"	9	11	6	9	14	10	8	13	12	10	1	10	3	4	1	12	10	6	8	7	9	7	4	5	10
"AK031485"	5	6	12	13	7	13	6	3	1	3	10	12	15	13	9	14	4	9	10	12	2	13	11	7	9
"AK031495"	7	10	8	14	3	11	15	11	11	14	2	15	16	15	6	3	11	13	9	8	16	15	16	4	11
"AK031507"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"AK031634.1"	11	9	8	1	15	16	4	5	10	14	2	15	14	9	2	10	11	16	9	4	16	15	13	8	8
"AK031639"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"AK031823"	15	9	14	5	15	6	4	10	15	16	14	1	1	11	2	5	8	12	13	6	12	2	13	15	13
"AK031876"	7	10	12	14	3	13	15	11	11	9	2	11	16	8	6	3	2	13	12	8	16	6	16	4	11
"AK031889"	15	9	14	5	15	6	4	10	15	16	14	15	1	11	2	10	11	12	9	6	16	2	13	15	13
"AK031914"	2	13	6	16	5	5	11	2	3	10	15	5	8	1	15	12	10	2	8	7	9	11	12	6	2
"AK031919"	5	6	6	10	7	9	14	3	1	3	15	12	15	12	15	13	4	4	10	7	2	13	11	9	4
"AK032087"	5	6	12	13	15	13	4	12	1	4	10	12	15	12	2	14	4	4	13	4	2	13	11	7	9
"AK032159"	5	16	3	16	7	5	11	3	8	3	11	12	8	1	15	14	2	8	10	13	3	13	11	6	9
"AK032273"	5	16	6	10	7	9	11	3	1	3	15	12	15	12	15	14	4	4	10	7	2	13	11	7	9
"AK032322"	5	16	12	15	7	3	11	3	1	3	16	12	15	8	15	14	4	9	10	13	2	13	11	7	9
"AK032444"	5	6	12	13	7	13	6	3	1	3	16	12	15	11	9	5	4	4	13	13	2	13	11	7	9
"AK032448"	3	2	10	12	11	12	5	12	6	13	5	8	4	6	11	1	15	4	6	4	13	1	7	10	2
"AK032574"	1	8	4	16	4	14	11	6	4	4	10	4	8	13	15	7	14	15	10	12	11	3	9	2	3
"AK032685"	15	6	14	5	12	6	4	10	15	16	14	1	1	11	9	5	8	12	13	6	12	2	13	15	12
"AK032707"	9	11	15	11	8	2	8	13	12	7	3	10	5	16	1	11	7	11	4	10	1	5	4	1	10
"AK032739"	11	9	8	1	15	16	4	12	6	14	2	15	14	12	2	10	11	4	9	4	16	15	13	8	2
"AK032932"	8	1	7	2	1	8	2	4	13	1	16	9	9	5	7	6	13	3	1	5	10	16	15	13	12
"AK032990"	7	16	12	13	7	13	6	3	1	3	11	12	15	8	9	14	4	9	13	13	2	6	11	7	9
"AK032998"	10	8	3	14	4	11	15	6	8	4	16	16	16	15	10	3	5	13	14	12	16	6	16	4	11
"AK033078"	15	9	14	5	15	6	4	10	15	16	14	1	14	11	2	10	8	12	13	4	12	2	13	15	13
"AK033152"	5	6	12	13	7	13	6	3	1	3	14	12	15	11	9	5	4	9	13	6	2	13	11	7	9
"AK033165"	15	6	12	13	7	13	6	10	1	16	14	1	15	11	9	5	8	9	13	6	2	2	11	7	13
"AK033256"	10	5	1	3	9	1	10	4	8	11	13	16	10	14	7	15	5	8	5	16	15	4	14	3	16
"AK033274"	11	9	13	12	15	12	4	12	6	14	5	15	14	12	2	10	11	4	9	4	16	15	16	11	2
"AK033340"	6	11	15	11	11	2	14	7	14	6	3	10	4	6	16	13	7	7	4	1	10	5	4	9	7
"AK033346"	5	2	13	10	11	9	14	9	14	6	5	8	4	6	16	13	4	7	6	1	10	1	15	9	4
"AK033348"	5	6	12	13	7	13	11	3	1	3	15	12	15	12	15	14	4	9	10	13	2	13	11	7	9
"AK033357"	8	9	7	5	15	8	4	4	13	1	9	9	9	5	2	6	13	1	1	5	12	16	10	15	12
"AK033408"	2	13	9	15	5	5	11	2	5	5	8	5	8	1	15	2	12	2	8	3	9	11	12	6	1
"AK033436"	5	16	6	15	7	3	13	15	5	3	16	12	2	7	15	2	12	8	16	3	5	13	11	6	1
"AK033485"	14	12	8	1	6	16	3	5	10	2	2	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"AK033629"	14	9	5	5	6	6	4	1	10	2	6	3	13	9	2	4	8	12	11	6	12	2	13	8	13
"AK033698"	15	9	14	5	12	6	4	10	15	16	14	1	1	11	2	5	8	12	13	6	12	2	13	15	13
"AK033702"	11	9	13	5	16	6	4	12	6	14	14	15	14	12	2	10	11	4	9	4	16	15	13	11	12
"AK033780"	11	2	4	12	16	12	12	12	6	14	16	15	14	12	11	10	11	4	6	4	11	15	15	11	2
"AK033800"	4	9	14	5	2	6	4	1	9	8	7	3	12	3	2	8	16	10	7	14	12	10	13	16	5
"AK033926"	11	1	7	2	15	8	2	4	13	1	16	6	9	5	7	6	11	3	16	4	4	9	10	13	12
"AK033933"	11	9	12	13	15	13	4	10	1	14	14	15	14	12	2	10	11	4	9	4	16	15	13	7	13
"AK033959"	5	6	14	5	15	6	4	12	8	16	14	1	14	14	9	15	5	4	13	16	12	13	13	15	12
"AK033971"	2	13	9	15	5	5	16	2	3	10	8	5	8	1	4	12	3	2	8	7	9	11	12	6	10
"AK034051"	5	11	6	16	14	9	11	2	3	10	15	5	8	1	15	12	10	6	8	7	9	11	12	5	10
"AK034064"	2	13	6	16	5	5	11	2	3	10	15	5	8	1	15	12	10	2	8	7	9	11	12	6	1
"AK034081"	8	15	7	2	11	8	2	7	7	1	16	9	9	5	7	6	13	1	1	5	10	16	15	13	7
"AK034162"	7	10	3	14	3	11	15	6	11	14	10	15	16	12	6	3	11	13	12	12	16	15	16	4	11
"AK034299"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	2	3	9	2	3
"AK034313"	5	6	12	13	7	13	11	3	1	3	10	12	6	13	15	14	5	9	10	13	2	13	11	7	9
"AK034320"	11	2	13	12	15	12	4	12	6	14	5	15	14	12	2	10	11	4	9	4	13	15	15	11	2
"AK034459"	5	16	13	10	16	12	11	3	1	3	16	12	14	12	15	14	4	4	10	4	2	13	11	7	9
"AK034546"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"AK034574"	11	9	14	5	15	6	4	10	15	16	14	15	14	12	2	10	11	4	9	4	16	2	13	15	13
"AK034595"	11	10	12	14	16	11	15	12	6	14	16	15	14	12	2	10	11	4	9	4	16	15	16	4	2
"AK034698"	11	9	13	12	16	12	4	12	6	14	5	15	14	12	2	10	11	4	9	4	16	15	15	11	2
"AK034708"	12	4	16	6	10	7	7	16	16	15	12	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"AK034763"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"AK034785"	6	6	15	10	14	9	14	9	14	6	15	10	3	4	16	13	4	6	4	1	10	13	15	9	4
"AK034805"	8	9	7	5	15	6	4	4	15	1	9	9	9	14	2	6	5	1	1	5	12	16	13	15	12
"AK034807"	7	16	3	13	7	13	1	11	1	3	11	12	15	8	12	14	2	9	12	13	2	13	11	7	9
"AK034923"	10	9	8	5	15	16	4	5	10	2	2	13	13	15	2	10	5	16	9	4	16	14	8	8	8
"AK034984"	5	6	6	16	7	9	11	3	1	3	15	12	8	8	15	14	4	9	10	7	2	13	11	7	9
"AK034986"	8	1	7	15	1	3	13	15	5	6	16	6	9	7	16	2	12	3	16	3	5	9	6	9	1
"AK034997"	5	6	6	10	7	9	14	9	14	6	15	12	9	4	9	13	4	4	13	1	10	13	15	9	4
"AK035020"	10	5	1	3	9	1	10	12	8	11	13	16	10	14	10	15	5	4	5	16	15	4	14	3	16
"AK035116"	2	11	6	16	14	9	14	9	14	10	15	10	3	4	16	12	10	6	8	1	9	11	12	5	10
"AK035117"	2	13	9	7	5	4	16	8	5	5	8	7	7	1	4	9	3	2	2	15	7	12	5	12	14
"AK035173"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"AK035249"	5	1	13	15	16	3	1	3	6	3	16	12	14	12	12	14	4	4	16	3	2	13	11	11	9
"AK035327"	5	16	6	15	16	9	11	15	5	3	15	12	2	7	15	2	12	4	10	3	5	13	6	9	1
"AK035370"	15	9	14	5	12	6	4	10	15	16	14	1	1	11	9	5	8	12	13	6	12	2	13	15	13
"AK035394"	11	9	14	5	15	6	4	12	6	14	2	15	14	12	2	10	11	4	9	4	16	15	13	15	2
"AK035459"	4	3	14	8	2	15	9	1	9	8	7	3	12	3	13	8	16	10	7	14	8	10	1	16	5
"AK035704"	11	9	14	5	15	6	4	12	6	14	5	15	14	12	2	10	11	4	9	4	12	15	13	15	2
"AK035727"	3	2	10	12	11	12	5	12	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	2
"AK035730"	9	11	6	9	14	9	14	9	14	10	15	10	3	4	16	12	10	6	8	1	9	7	4	5	4
"AK035753"	11	10	8	14	16	11	1	12	6	14	2	15	14	12	6	10	11	4	9	4	16	15	16	11	2
"AK035837"	11	2	13	12	16	12	5	12	6	14	5	15	14	12	11	10	11	4	6	4	13	15	7	11	2
"AK035845"	14	9	8	5	15	6	4	5	10	2	6	15	13	9	2	4	11	16	9	2	12	14	13	8	8
"AK035943"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"AK035950"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"AK036024"	5	11	6	10	14	9	14	9	14	6	15	12	3	4	16	13	4	6	4	1	10	13	15	9	4
"AK036030"	11	9	13	12	15	12	4	12	6	14	5	15	14	12	2	10	11	4	9	4	16	15	14	11	2
"AK036096"	5	1	13	15	16	3	13	15	5	14	16	6	14	7	7	2	12	3	16	3	5	9	6	9	1
"AK036225"	2	13	9	16	5	5	11	2	3	5	8	5	8	1	15	7	6	2	10	7	9	11	12	6	1
"AK036246"	5	16	13	13	7	13	4	3	1	3	15	12	15	12	15	14	4	4	10	4	2	13	11	7	9
"AK036400"	5	16	12	16	7	13	11	3	1	3	11	12	8	8	15	14	2	9	10	13	2	13	11	7	9
"AK036708"	6	7	15	11	8	2	13	13	14	6	3	10	5	16	16	11	7	11	4	1	1	5	4	1	6
"AK036733"	2	13	9	15	5	5	13	2	3	10	8	5	2	1	4	12	12	2	8	3	9	11	12	6	1
"AK036981"	12	1	13	2	1	3	2	15	13	1	16	6	9	7	7	16	13	3	16	3	4	9	6	13	12
"AK037068"	3	2	10	12	11	12	5	12	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	2
"AK037075"	5	6	13	10	11	9	14	9	8	6	15	12	9	12	16	13	4	4	16	1	10	13	15	9	4
"AK037363"	10	6	1	3	9	1	10	14	8	11	13	16	10	14	9	15	5	8	5	16	15	4	14	3	16
"AK037375"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"AK037426"	5	6	12	13	15	13	6	3	1	16	14	12	15	11	9	5	4	9	13	4	2	13	11	7	9
"AK037440"	6	11	6	16	14	9	11	3	14	3	15	10	8	4	15	12	10	6	10	7	9	13	11	5	10
"AK037465"	5	16	6	16	7	9	11	3	1	3	15	12	15	8	15	14	4	9	10	7	2	13	11	7	9
"AK037553"	3	2	10	11	11	2	5	7	7	13	3	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"AK037554"	14	12	5	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"AK037559"	5	9	12	13	15	13	6	10	1	16	11	12	15	8	9	5	11	9	13	13	2	13	11	7	9
"AK037633"	6	11	15	10	14	9	14	9	14	6	15	10	3	4	16	13	7	6	4	1	1	5	4	9	4
"AK037794"	3	2	10	11	11	2	5	7	7	13	3	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"AK037905"	5	6	6	10	7	9	14	9	14	6	15	12	15	4	16	13	4	3	10	1	10	13	15	9	4
"AK037956"	11	6	13	3	16	1	1	12	6	14	16	15	14	12	12	10	11	4	9	4	16	15	14	11	2
"AK037994"	2	11	6	15	14	3	13	15	5	6	16	10	2	7	16	2	12	6	16	3	5	9	6	9	1
"AK037999"	5	6	15	10	11	9	14	7	14	6	15	12	4	6	16	13	4	7	4	1	10	13	15	9	4
"AK038054"	5	6	12	10	7	9	13	3	1	3	16	12	15	12	9	13	4	4	10	1	2	13	11	7	9
"AK038137"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"AK038147"	5	6	12	13	15	6	4	7	1	3	16	12	15	6	9	13	4	4	13	4	2	13	15	7	9
"AK038183"	11	6	13	12	15	12	1	12	6	14	5	15	14	12	2	10	11	4	9	4	16	15	11	11	2
"AK038232"	12	11	6	10	14	3	14	15	5	6	15	6	2	7	16	13	12	6	16	3	5	9	6	9	4
"AK038241"	14	12	5	1	2	16	3	1	10	2	6	3	13	9	8	4	16	16	11	2	8	14	8	16	8
"AK038247"	5	11	6	10	14	9	14	9	14	6	15	12	3	4	16	13	4	6	8	1	9	13	12	9	4
"AK038250"	3	2	10	12	11	12	5	12	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	2
"AK038251"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"AK038285"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"AK038363"	12	1	1	15	10	3	13	15	5	5	16	6	2	7	10	2	12	3	16	3	5	9	6	3	1
"AK038463"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"AK038517"	4	9	14	5	15	6	4	1	9	8	7	3	12	3	2	8	16	10	7	14	12	10	13	15	5
"AK038647"	3	2	10	12	11	12	5	12	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	2
"AK038653"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"AK038710"	3	2	15	11	11	2	5	7	7	6	3	8	4	6	11	1	7	7	4	1	1	5	4	10	7
"AK038743"	11	2	10	12	11	12	5	12	6	14	5	15	14	12	11	10	15	4	6	4	13	1	7	10	2
"AK038762"	5	1	13	15	16	3	13	15	5	14	16	6	2	7	16	2	12	3	16	3	5	9	6	11	1
"AK038819"	12	13	9	6	10	5	11	2	5	5	8	5	2	1	14	2	12	2	3	3	5	11	12	6	1
"AK038885"	5	6	13	10	1	9	4	4	13	6	15	12	9	5	9	13	4	1	13	1	10	13	15	9	4
"AK038901"	15	9	14	5	15	6	4	1	15	8	14	15	14	3	2	10	8	12	9	4	12	2	13	15	5
"AK039098"	15	9	14	5	15	6	4	10	15	16	14	1	14	11	2	10	8	12	9	6	12	2	13	15	13
"AK039177"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"AK039242"	5	6	12	13	15	13	6	10	1	16	14	15	1	11	9	5	8	12	13	6	2	2	13	7	13
"AK039291"	7	12	8	1	6	16	3	5	10	2	2	13	13	15	2	4	9	16	9	8	16	14	8	8	8
"AK039475"	5	6	12	13	15	13	6	10	1	14	14	12	15	12	9	5	4	4	13	4	2	13	13	7	13
"AK039594"	15	9	14	5	15	6	4	1	9	8	7	3	12	3	2	8	8	10	7	14	12	10	13	15	5
"AK039674"	5	6	12	13	7	13	4	3	1	3	16	12	15	8	9	14	4	9	13	12	2	13	11	7	9
"AK039886"	5	16	6	16	7	9	11	3	3	3	15	12	8	1	15	14	4	6	10	7	9	13	11	5	9
"AK039890"	3	2	10	12	11	12	5	12	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	2
"AK039908"	5	16	10	13	7	12	11	3	1	3	15	12	15	6	15	14	4	4	10	9	2	13	11	7	9
"AK040026"	11	9	13	12	15	12	4	12	6	14	16	15	14	12	2	10	11	4	9	4	16	15	13	11	2
"AK040094"	2	13	6	16	5	5	13	2	3	10	8	5	8	1	4	12	10	2	8	7	9	11	12	5	1
"AK040124"	5	6	6	10	10	9	14	9	14	6	15	12	2	4	16	13	4	6	4	1	10	13	15	9	4
"AK040147"	11	9	8	5	15	6	4	10	10	14	2	15	14	12	2	10	11	16	9	4	16	15	13	8	8
"AK040157"	11	2	13	12	15	12	4	12	6	14	5	15	14	12	2	10	11	4	9	4	16	15	7	11	2
"AK040209"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"AK040215"	3	2	10	12	11	12	5	12	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	2
"AK040228"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"AK040384"	2	11	6	16	5	5	11	2	5	5	3	5	8	1	15	12	10	2	8	7	9	5	12	5	10
"AK040433"	12	4	16	15	10	3	13	15	5	15	16	6	2	7	10	2	12	3	16	3	5	9	6	14	1
"AK040447"	11	9	13	5	16	6	4	12	6	14	16	15	14	12	2	10	11	4	9	4	16	15	14	11	2
"AK040480"	2	16	6	16	5	5	11	2	3	3	15	5	8	1	15	12	10	2	10	7	9	11	12	6	9
"AK040485"	3	2	13	12	11	12	5	12	6	13	5	8	4	12	11	1	15	4	6	9	13	1	7	10	2
"AK040606"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"AK040662"	2	13	9	7	13	4	16	2	3	10	8	7	7	1	5	12	3	2	8	15	9	12	12	12	10
"AK040668"	7	10	3	14	3	11	15	11	11	9	11	11	16	8	6	3	2	13	12	13	3	6	16	4	11
"AK040677"	12	4	16	11	10	2	7	16	16	6	3	10	11	2	16	16	7	14	4	1	14	5	2	9	15
"AK040680"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"AK040832"	1	16	12	13	7	14	12	3	1	3	10	4	6	13	3	14	14	4	14	12	2	13	11	7	9
"AK040876"	6	5	15	11	10	2	13	9	5	5	15	10	8	14	16	2	7	8	4	7	9	5	12	3	1
"AK040942"	2	13	6	16	5	5	11	2	3	10	8	5	8	1	15	12	10	2	8	7	9	11	12	5	10
"AK040970"	12	4	16	10	10	7	14	9	14	6	12	14	11	2	16	13	7	14	4	1	10	8	15	9	4
"AK041002"	7	10	3	14	3	11	15	12	6	14	2	15	16	12	6	3	11	13	12	8	16	15	16	4	11
"AK041025"	3	2	10	12	11	12	5	12	7	13	5	8	4	6	11	1	15	4	6	9	13	1	7	10	2
"AK041055"	11	9	12	13	16	13	4	12	6	14	14	15	14	12	2	10	11	4	9	4	16	15	11	7	9
"AK041224"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"AK041322"	2	13	9	15	5	5	13	15	5	5	8	5	2	7	4	2	12	2	8	3	5	11	12	6	1
"AK041425"	3	5	15	15	11	3	13	15	5	5	16	8	2	7	16	2	12	7	16	3	5	4	7	3	1
"AK041481"	2	13	9	15	5	4	16	8	5	5	8	7	7	1	4	9	3	2	2	15	7	12	5	12	14
"AK041701"	5	6	12	10	7	13	6	3	1	3	14	12	15	11	9	5	4	12	13	16	2	13	11	7	4
"AK041721"	11	1	13	5	15	6	4	12	6	14	16	15	14	12	2	10	11	4	9	4	12	16	13	15	12
"AK041736"	7	10	3	14	3	11	15	11	11	14	2	15	16	12	6	3	11	13	9	8	16	15	16	4	11
"AK041801"	2	13	6	16	5	4	16	2	3	10	8	7	7	1	5	12	3	2	8	7	9	11	12	5	10
"AK041802"	12	4	16	6	10	7	7	16	16	15	10	14	11	2	14	16	6	14	3	11	14	8	2	14	15
"AK041830"	5	16	12	13	7	13	6	3	1	3	11	12	15	8	9	14	4	9	13	13	2	13	11	7	9
"AK041831"	5	11	6	10	14	9	14	9	14	6	15	12	2	4	16	13	4	6	16	3	5	13	12	9	4
"AK041872"	15	9	14	5	12	6	6	10	15	16	14	1	1	11	2	5	8	12	13	6	12	2	13	15	13
"AK041888"	11	10	13	12	16	12	1	12	6	14	5	15	14	12	2	10	11	4	9	4	16	15	16	11	2
"AK042012"	5	6	12	13	7	13	6	3	1	3	14	12	15	8	9	5	4	9	13	13	2	13	11	7	9
"AK042094"	10	5	1	3	16	1	10	14	8	14	13	16	10	12	9	15	5	8	9	16	16	15	14	11	12
"AK042129"	11	5	1	12	9	12	10	12	6	14	5	16	10	12	10	15	11	4	5	4	15	15	14	11	2
"AK042132"	3	2	13	10	11	12	5	7	7	6	5	8	4	6	16	13	4	4	4	1	10	1	15	9	2
"AK042162"	5	6	12	13	7	13	6	3	1	3	14	12	15	12	9	14	4	4	13	4	2	13	11	7	9
"AK042218"	6	7	15	11	11	2	5	7	7	6	3	8	4	6	11	1	7	7	4	1	1	5	4	1	7
"AK042230"	5	1	13	13	16	13	1	3	1	14	16	12	15	12	12	14	4	4	16	4	2	13	11	7	9
"AK042273"	11	9	13	5	15	6	4	12	6	14	5	15	14	12	2	10	11	4	9	4	16	15	13	11	2
"AK042308"	2	13	9	15	5	3	13	15	5	5	8	5	2	7	4	2	12	2	16	3	5	9	12	6	1
"AK042317"	11	9	13	5	15	6	4	12	6	14	2	15	14	12	2	10	11	4	9	4	16	15	13	11	2
"AK042318"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"AK042419"	3	1	10	15	11	3	13	15	5	13	16	6	2	7	11	2	12	7	16	3	5	9	6	10	1
"AK042485"	5	16	6	16	7	9	11	3	1	3	15	12	8	8	15	14	4	9	10	13	2	13	11	7	9
"AK042489"	2	13	6	16	5	5	11	2	5	10	15	5	8	1	15	2	10	2	8	7	5	11	12	6	1
"AK042501"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"AK042563"	7	6	12	5	15	13	4	10	10	9	14	15	14	15	9	5	11	12	13	8	16	6	13	4	13
"AK042631"	11	2	10	12	15	12	4	12	6	14	5	15	14	12	2	10	11	4	6	4	13	15	7	11	2
"AK042673"	1	16	4	16	7	14	11	3	4	3	10	4	6	13	15	14	14	15	10	12	11	13	11	7	3
"AK042740"	9	11	6	10	14	9	14	9	14	6	15	10	3	4	16	13	10	6	4	1	9	5	4	5	4
"AK042793"	11	9	8	1	6	16	4	5	10	14	2	15	14	15	2	10	11	16	9	8	16	15	8	8	8
"AK042801"	11	9	13	12	16	12	1	12	6	14	5	15	14	12	2	10	11	4	9	4	16	15	7	11	2
"AK042830"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	2
"AK042905"	2	13	9	15	5	3	13	15	5	5	3	5	2	7	4	2	12	2	16	3	5	9	12	6	1
"AK042951"	7	12	8	1	6	16	3	5	10	2	2	13	13	15	8	4	9	16	11	8	6	14	8	8	8
"AK042973"	2	13	6	16	5	5	11	2	3	5	8	5	8	1	15	2	10	2	8	7	9	11	12	6	1
"AK042993"	10	5	1	3	3	1	10	14	8	9	13	16	10	15	10	3	5	8	5	16	15	6	14	4	11
"AK043001"	11	5	10	12	11	12	5	12	6	3	5	12	14	12	11	1	11	4	10	16	13	13	11	11	2
"AK043005"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
"AK043066"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"AK043086"	14	12	8	1	6	16	3	5	10	2	6	13	13	9	8	4	9	16	11	2	6	14	8	8	8
"AK043317"	4	3	5	8	2	15	9	1	9	8	7	3	12	3	13	8	16	10	7	14	8	10	1	16	5
"AK043323"	5	2	13	12	16	12	1	12	6	14	5	12	14	12	12	1	4	4	6	4	13	13	11	11	2
"AK043334"	3	11	9	15	11	3	13	9	5	6	3	10	2	6	16	2	12	7	16	3	5	5	12	9	1
"AK043633"	8	15	7	2	1	8	2	4	13	1	9	9	9	5	7	6	13	1	1	5	12	16	10	13	12
"AK043703"	5	6	6	10	7	9	11	3	1	3	15	12	15	4	15	13	4	6	10	7	2	13	11	7	9
"AK043724"	6	1	15	15	10	3	13	15	5	6	16	6	2	7	16	2	12	3	16	3	5	9	6	9	1
"AK043736"	11	2	10	12	16	12	5	12	6	14	5	15	14	12	11	10	11	4	6	4	13	1	7	10	2
"AK043793"	2	13	6	16	5	5	11	2	3	10	15	5	8	1	15	12	10	2	8	7	9	11	12	6	10
"AK043899"	10	5	1	3	9	1	10	14	8	11	13	16	10	14	10	15	5	8	5	16	15	4	14	3	16
"AK043950"	11	1	1	15	16	3	13	15	5	14	16	6	2	7	10	2	12	3	16	3	5	9	6	3	1
"AK044003"	12	1	9	15	16	3	13	15	5	5	16	6	2	7	15	2	12	4	16	3	5	9	6	6	1
"AK044044"	11	1	13	15	16	3	1	12	6	14	16	6	14	12	12	10	12	4	16	4	5	15	6	11	2
"AK044108"	1	8	4	4	4	14	12	6	4	4	10	4	6	13	3	7	14	15	14	12	11	3	9	2	3
"AK044191"	11	9	13	12	15	12	4	12	6	14	5	15	14	12	2	10	11	4	9	4	16	15	7	11	2
"AK044198"	3	2	13	12	11	12	5	12	6	13	5	8	14	12	11	1	15	4	6	4	13	1	7	10	2
"AK044293"	3	2	10	12	11	12	5	7	7	13	5	8	4	6	11	1	15	7	6	9	13	1	7	10	7
