"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"ENSMUST00000019955"	10	18	15	7	9	11	8	4	2	17	17	13	14	7	18	3	18	6	6	7	13	11	7	16	3
"ENSMUST00000021742"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"ENSMUST00000023433"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"ENSMUST00000025177"	3	12	14	5	13	4	12	11	15	13	8	11	6	12	6	13	11	11	16	15	2	8	10	11	8
"ENSMUST00000025897"	16	16	18	15	8	19	18	19	16	9	1	19	11	4	17	9	14	1	10	1	3	10	1	4	5
"ENSMUST00000026133"	14	19	5	16	12	17	10	12	13	2	13	1	10	6	19	5	1	16	15	11	7	5	11	1	16
"ENSMUST00000028363"	6	1	12	2	2	10	16	7	3	5	14	18	9	17	12	10	13	2	1	9	11	2	12	12	7
"ENSMUST00000029355"	10	2	6	4	8	11	8	3	2	11	17	19	16	7	18	17	14	6	10	7	13	11	7	13	17
"ENSMUST00000029651"	2	19	14	16	16	9	6	9	6	2	15	1	3	1	2	14	1	13	13	6	18	9	8	2	4
"ENSMUST00000031652"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"ENSMUST00000031823"	6	1	12	13	4	1	16	2	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"ENSMUST00000032270"	9	8	8	6	6	15	7	1	1	14	10	2	15	5	8	4	15	12	18	18	4	12	16	19	15
"ENSMUST00000039199"	2	3	14	16	11	4	10	9	13	2	13	16	7	12	4	14	1	13	16	16	16	14	11	2	16
"ENSMUST00000042042"	11	19	4	12	12	9	6	12	13	2	15	1	3	6	2	14	1	16	13	19	7	19	8	9	4
"ENSMUST00000042322"	12	6	9	8	9	16	11	2	10	12	7	12	11	13	7	8	9	8	14	9	8	17	6	4	3
"ENSMUST00000043693.1"	17	6	16	15	3	12	4	19	10	12	3	8	11	13	7	1	19	9	14	12	9	17	18	4	3
"ENSMUST00000043958"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"ENSMUST00000044527"	19	1	9	13	4	1	14	2	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"ENSMUST00000047715"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"ENSMUST00000047891"	8	3	7	14	7	12	6	14	17	18	16	7	19	13	7	6	19	3	14	4	19	13	14	10	19
"ENSMUST00000048965"	1	17	7	14	19	2	15	14	5	18	18	7	5	9	3	6	7	14	8	12	14	7	5	14	13
"ENSMUST00000050671"	10	18	15	7	9	11	8	19	2	12	17	13	14	7	18	3	18	6	6	7	13	11	7	16	13
"ENSMUST00000051043"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"ENSMUST00000052403"	2	19	5	16	12	17	10	9	13	2	13	3	10	6	19	5	1	13	15	11	16	5	11	2	16
"ENSMUST00000052624"	17	6	16	17	3	12	4	19	10	12	3	8	18	13	7	1	19	7	14	4	18	17	18	4	14
"ENSMUST00000054333"	6	1	12	19	4	1	16	2	12	10	11	6	9	17	12	10	6	2	7	9	11	2	4	12	1
"ENSMUST00000055261"	13	13	2	3	13	7	5	8	11	8	4	17	13	2	16	7	10	18	12	17	1	8	17	17	18
"ENSMUST00000056756"	1	17	16	18	19	2	15	13	4	1	18	9	17	9	3	2	7	14	8	14	14	7	5	14	10
"ENSMUST00000056955"	6	1	12	2	2	1	16	7	12	5	11	6	9	17	10	16	6	2	7	17	11	3	12	12	7
"ENSMUST00000058358"	1	3	11	18	19	2	15	13	4	18	19	1	19	9	4	2	7	10	8	16	14	13	5	14	10
"ENSMUST00000058444"	5	14	9	9	3	12	9	5	10	12	3	5	2	13	7	1	16	15	14	2	6	17	2	18	14
"ENSMUST00000058713"	12	15	9	8	17	16	11	2	9	15	7	12	4	18	1	8	12	8	14	5	8	18	6	8	12
"ENSMUST00000059329"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"ENSMUST00000059428"	16	16	18	15	18	19	18	3	18	9	2	15	11	15	9	9	2	9	9	1	5	4	1	4	5
"ENSMUST00000059507"	17	17	15	7	9	11	15	4	5	12	18	13	14	7	3	3	18	14	6	7	9	7	7	16	13
"ENSMUST00000059651"	12	15	9	8	17	16	11	2	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"ENSMUST00000060283"	8	3	3	14	7	18	6	14	19	18	16	7	7	14	4	15	7	3	4	16	16	13	14	10	19
"ENSMUST00000061273"	2	3	14	9	7	3	13	9	19	18	16	7	7	16	14	15	17	3	16	16	12	14	14	10	16
"ENSMUST00000061569"	3	7	14	9	1	3	10	9	6	2	13	1	18	16	6	15	17	7	15	6	12	14	11	15	14
"ENSMUST00000061823"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"ENSMUST00000062283"	10	18	15	7	9	11	8	4	2	17	17	13	14	7	18	3	18	6	6	7	13	11	7	16	13
"ENSMUST00000062902"	6	4	12	2	2	10	16	7	3	5	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"ENSMUST00000063656"	3	11	14	5	13	9	12	11	15	6	15	16	3	1	6	13	4	13	13	19	1	8	10	11	8
"ENSMUST00000063955"	7	2	6	4	8	5	3	3	2	11	1	19	16	4	17	17	14	1	10	1	3	10	19	13	17
"ENSMUST00000063975"	6	4	12	19	2	10	16	7	3	19	14	18	9	8	12	16	13	4	1	17	11	2	12	12	7
"ENSMUST00000065049"	14	19	1	6	12	17	17	12	13	2	6	3	10	6	19	5	15	16	15	11	7	5	13	19	15
"ENSMUST00000066005"	17	6	15	15	9	11	8	19	10	12	17	13	14	7	7	3	9	6	6	10	13	11	7	16	3
"ENSMUST00000066533"	5	3	14	16	15	8	6	9	7	2	15	1	7	11	4	14	1	7	17	2	16	15	14	18	4
"ENSMUST00000066813"	11	11	4	12	16	9	5	18	11	6	15	16	3	1	2	14	4	19	13	19	1	19	8	9	4
"ENSMUST00000067049"	4	3	11	18	7	3	13	13	19	1	19	9	7	14	14	2	7	10	3	6	12	6	9	14	10
"ENSMUST00000067972"	8	16	7	14	7	18	18	19	18	12	16	7	5	15	9	6	19	3	14	12	15	4	1	10	19
"ENSMUST00000068397"	19	1	3	2	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"ENSMUST00000068438"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"ENSMUST00000068927"	5	12	14	5	13	8	12	11	15	3	8	17	8	11	2	13	16	15	17	2	6	15	10	11	8
"ENSMUST00000069543"	19	3	17	14	7	1	14	9	19	3	16	7	7	11	4	15	16	15	16	3	16	14	14	10	2
"ENSMUST00000069654"	17	6	9	14	3	12	4	19	10	12	3	8	5	13	7	1	19	7	14	10	15	17	1	10	19
"ENSMUST00000069918"	6	4	12	2	2	10	16	7	3	5	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"ENSMUST00000069955"	2	9	5	16	11	6	10	8	13	2	13	14	13	3	11	11	1	13	15	11	2	1	11	2	9
"ENSMUST00000070021"	16	16	18	15	18	19	18	19	18	9	2	15	11	15	9	9	2	9	9	12	5	4	1	4	5
"ENSMUST00000070085"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"ENSMUST00000070119"	2	9	5	16	11	6	10	8	13	2	13	14	13	3	11	11	1	13	15	15	2	1	11	2	9
"ENSMUST00000071067"	17	6	7	7	3	12	4	19	10	12	18	8	5	13	7	3	19	14	14	10	9	7	1	16	13
"ENSMUST00000071248"	2	12	14	2	13	4	10	9	15	5	13	3	12	8	10	16	1	13	16	17	16	8	11	2	7
"ENSMUST00000071473"	2	19	5	16	12	17	10	9	13	2	13	3	7	6	19	5	1	13	15	11	16	5	11	2	16
"ENSMUST00000071680"	2	19	5	16	12	17	10	9	13	2	13	3	10	6	19	5	1	13	15	11	16	5	11	2	16
"ENSMUST00000072612"	6	4	12	19	2	10	16	7	3	19	14	16	12	8	10	16	13	4	1	17	10	2	12	3	7
"ENSMUST00000074808"	2	9	5	16	11	17	10	9	13	2	13	3	10	6	19	11	1	13	15	11	2	5	11	2	16
"ENSMUST00000074862"	19	1	9	13	4	1	14	2	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"ENSMUST00000075869.1"	5	19	17	10	15	17	9	5	7	3	5	5	3	6	2	18	1	15	17	2	6	15	2	18	2
"ENSMUST00000077662.6"	15	13	2	3	10	7	5	8	11	5	4	3	13	2	15	7	10	18	12	8	1	16	17	17	11
"ENSMUST00000077662.8"	15	13	2	3	10	7	5	8	11	5	4	3	13	2	15	7	10	18	12	8	17	16	17	17	11
"ENSMUST00000077662.9"	15	13	2	3	10	7	5	8	14	7	4	4	13	10	15	7	10	18	5	8	17	16	3	17	11
"ENSMUST00000082405"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"ENSMUST00000084200"	18	13	2	3	14	13	1	8	11	8	12	17	8	19	16	19	5	5	19	13	1	9	15	17	6
"ENSMUST00000085418"	2	3	5	16	7	4	10	9	19	2	13	3	7	17	4	15	1	13	16	16	16	14	14	10	16
"ENSMUST00000086399.3"	3	12	14	5	13	16	18	11	18	15	8	15	4	15	9	13	19	8	11	5	5	8	10	11	8
"ENSMUST00000086399.5"	16	12	14	5	13	16	18	17	18	9	8	15	11	15	9	13	19	8	9	12	5	8	10	10	8
"ENSMUST00000087235"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"ENSMUST00000087871"	13	13	2	3	13	7	5	8	11	8	4	17	13	2	16	7	10	18	12	13	1	8	17	17	18
"ENSMUST00000088333"	8	16	7	14	18	18	2	14	18	12	2	7	5	15	9	6	9	9	9	12	15	4	1	10	19
"ENSMUST00000090277"	10	2	6	4	8	11	8	3	2	11	17	19	14	4	18	17	14	6	10	7	13	11	7	13	17
"ENSMUST00000090409"	19	1	12	2	2	1	16	7	12	5	11	6	9	17	10	16	6	2	7	3	11	3	4	12	1
"ENSMUST00000090457"	10	18	15	7	9	11	8	4	5	17	17	13	14	7	18	3	18	6	6	7	13	11	7	16	3
"ENSMUST00000091218"	1	17	16	9	19	2	4	13	4	12	18	9	5	9	14	2	17	10	8	14	9	7	5	15	14
"ENSMUST00000091807"	18	12	14	16	13	4	12	11	6	13	15	11	6	12	2	13	11	13	15	19	18	9	10	11	8
"ENSMUST00000092597"	2	9	5	16	11	6	10	9	13	2	13	14	10	3	19	11	1	13	15	11	2	5	11	2	9
"ENSMUST00000092720.1"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"ENSMUST00000093178"	2	3	5	14	7	18	13	9	19	18	16	7	7	14	4	15	1	3	16	16	16	14	14	10	16
"ENSMUST00000093967"	17	6	7	15	3	12	4	19	10	12	18	8	5	13	7	3	19	14	14	12	9	4	1	4	13
"ENSMUST00000094977"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"ENSMUST00000095183"	6	1	9	2	4	1	6	2	12	10	11	6	9	17	12	10	6	2	7	9	11	2	12	12	1
"ENSMUST00000095222"	5	14	17	10	15	8	9	5	7	3	5	5	2	11	13	18	16	15	17	2	6	15	2	18	2
"ENSMUST00000095408"	17	17	16	9	3	12	4	14	10	12	18	8	5	13	7	1	19	14	14	12	9	17	5	10	19
"ENSMUST00000095448"	9	9	8	6	11	6	7	16	13	14	10	14	15	3	11	11	15	12	18	15	2	1	16	19	9
"ENSMUST00000097350"	17	6	16	9	3	12	4	15	10	4	3	8	18	13	7	1	19	7	14	4	9	17	18	15	14
"ENSMUST00000099416"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"ENSMUST00000099923"	5	7	4	9	3	12	6	5	6	3	3	1	18	16	2	1	17	7	14	6	12	17	18	15	14
"ENSMUST00000101465"	5	6	16	17	3	12	4	15	7	4	3	10	18	13	7	1	19	7	14	4	6	17	18	15	14
"ENSMUST00000102939"	17	6	18	15	3	12	18	19	10	12	3	15	11	13	7	1	19	9	14	10	5	17	1	4	3
"ENSMUST00000103299"	14	8	1	11	6	15	17	1	8	16	6	2	10	5	8	4	3	16	2	11	7	12	13	7	15
"ENSMUST00000103330"	17	17	16	9	3	12	6	13	4	12	18	8	19	13	7	2	19	14	14	6	9	13	5	14	14
"ENSMUST00000103347"	17	7	9	9	3	3	6	2	4	1	19	1	18	16	14	2	17	7	3	9	12	6	18	15	14
"ENSMUST00000103355"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"ENSMUST00000103397"	17	17	7	7	9	2	15	4	5	12	18	8	17	9	3	2	18	14	14	14	14	7	5	14	13
"ENSMUST00000103398"	1	17	15	7	9	2	15	4	5	12	18	13	17	9	3	3	18	14	6	7	14	7	5	16	13
"ENSMUST00000103424"	10	18	6	7	8	11	8	19	2	11	17	19	14	7	7	3	14	6	10	7	13	11	7	13	13
"ENSMUST00000105693.1"	9	13	2	3	12	7	5	8	13	2	4	3	13	2	16	7	10	18	18	11	7	1	17	17	18
"ENSMUST00000105793"	8	6	9	14	3	12	4	19	10	12	3	7	5	13	7	1	19	7	14	12	9	17	14	10	19
"ENSMUST00000106437"	2	12	14	12	11	4	12	11	15	13	8	11	6	12	2	13	11	11	15	19	2	19	10	9	8
"ENSMUST00000106657"	8	16	7	14	7	18	2	14	18	9	2	7	19	15	9	6	2	9	9	12	15	4	1	10	19
"ENSMUST00000106746.1"	17	6	16	7	9	8	9	4	5	12	18	5	19	13	7	3	9	14	14	10	6	7	2	16	3
"ENSMUST00000106924"	2	12	5	16	13	4	10	9	13	2	13	3	7	2	4	7	1	13	16	16	16	8	14	2	16
"ENSMUST00000107026"	6	4	12	19	2	10	16	2	3	19	14	18	12	8	10	16	13	4	1	9	10	2	12	3	7
"ENSMUST00000107563"	18	5	19	17	14	13	1	15	11	8	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"ENSMUST00000107693.1"	10	18	6	15	8	11	8	3	2	11	17	19	14	7	18	17	14	6	6	7	13	11	1	4	17
"ENSMUST00000107835"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	4	18	9	15	6	6
"ENSMUST00000107892"	17	17	16	9	3	12	4	13	10	12	3	8	18	13	3	1	19	7	14	4	9	17	18	14	14
"ENSMUST00000107980"	8	3	14	14	7	18	13	14	19	18	16	7	5	14	4	15	7	3	16	16	16	14	14	10	19
"ENSMUST00000108056"	3	11	14	5	13	9	12	11	6	6	15	16	3	19	6	14	11	13	19	19	18	19	8	11	8
"ENSMUST00000108212"	17	17	16	9	3	12	4	14	5	12	3	8	5	13	3	1	7	7	8	14	9	17	5	14	14
"ENSMUST00000108241"	2	9	5	16	12	6	10	16	13	2	10	14	10	3	19	11	1	13	15	11	7	5	11	2	15
"ENSMUST00000109104"	19	1	3	13	4	1	14	2	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"ENSMUST00000109162"	4	3	11	18	7	18	13	9	19	18	16	7	7	14	4	15	7	3	16	16	16	14	14	10	16
"ENSMUST00000109262"	18	7	19	17	1	13	6	15	6	4	13	1	7	16	5	14	5	7	19	6	12	9	15	1	4
"ENSMUST00000109558"	8	6	7	14	7	19	2	14	18	9	2	7	19	15	9	6	9	9	14	10	15	13	1	10	19
"ENSMUST00000110120"	2	19	5	16	12	17	10	9	13	2	13	1	10	6	4	5	1	13	15	11	16	5	11	2	16
"ENSMUST00000110529"	2	9	5	5	13	4	12	11	15	13	8	11	6	12	11	11	11	11	15	15	2	8	10	11	8
"ENSMUST00000110553"	1	17	16	9	19	2	15	13	4	12	18	8	17	9	3	2	17	14	8	14	9	7	5	14	14
"ENSMUST00000111089"	3	11	4	12	7	9	6	18	17	6	15	1	7	1	4	14	4	7	13	6	19	14	14	10	4
"ENSMUST00000111263.1"	17	6	16	15	3	12	4	19	10	12	3	8	11	13	7	1	19	6	14	7	13	17	18	16	3
"ENSMUST00000111263.2"	17	6	16	15	3	12	4	19	10	12	3	8	11	13	7	1	19	6	14	10	9	17	18	4	3
"ENSMUST00000111476"	2	19	5	16	12	6	10	12	13	2	13	3	10	6	19	5	1	13	15	11	7	1	17	2	15
"ENSMUST00000111524"	2	19	5	16	12	6	10	12	13	2	13	14	10	6	19	11	1	13	15	11	7	5	11	2	15
"ENSMUST00000111720"	14	19	1	16	12	17	10	12	13	2	6	14	10	6	19	5	1	16	15	11	7	5	11	2	15
"ENSMUST00000111749"	8	17	7	14	7	18	2	14	19	18	16	7	5	14	3	6	7	3	8	12	15	7	5	10	19
"ENSMUST00000111773"	10	18	6	15	9	11	8	19	10	12	17	19	11	7	7	17	14	6	14	7	13	11	7	13	13
"ENSMUST00000111790"	11	11	4	12	16	9	6	18	15	6	15	16	3	1	2	14	4	19	13	19	19	19	8	9	4
"ENSMUST00000111820"	8	3	7	14	7	2	2	14	18	18	16	7	19	14	9	6	9	14	4	10	14	13	14	10	19
"ENSMUST00000111949.1"	19	1	3	13	4	1	16	2	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"ENSMUST00000111997"	1	17	9	18	19	2	15	4	5	12	18	8	19	9	3	3	9	14	4	10	14	13	5	14	3
"ENSMUST00000112433"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"ENSMUST00000112597"	11	11	4	12	16	9	6	18	7	6	15	16	3	1	2	14	4	13	13	19	19	19	8	9	4
"ENSMUST00000112797"	15	9	5	1	11	6	19	10	14	7	9	14	1	3	11	11	8	13	5	15	2	16	11	2	9
"ENSMUST00000113047"	17	7	16	9	3	3	4	13	4	1	3	1	18	16	14	1	17	7	3	6	12	17	18	15	14
"ENSMUST00000113532"	2	3	5	16	1	17	6	9	13	2	13	1	7	16	4	15	1	13	15	16	12	14	11	1	16
"ENSMUST00000113617"	6	1	9	19	4	1	16	2	12	19	7	18	9	17	12	10	6	2	7	9	11	2	12	12	1
"ENSMUST00000113829"	10	16	7	7	9	11	8	19	2	12	18	13	5	7	18	3	18	6	6	12	15	4	1	16	13
"ENSMUST00000114065"	2	3	14	16	7	17	10	9	13	2	13	1	7	6	4	15	1	13	16	16	16	14	14	2	16
"ENSMUST00000114066"	14	19	5	16	12	17	10	12	13	2	6	3	10	6	19	5	1	16	15	11	7	5	11	2	15
"ENSMUST00000114197"	6	1	12	2	2	1	16	7	12	5	11	6	9	17	10	16	6	2	7	3	11	3	4	12	1
"ENSMUST00000114270"	2	9	5	16	11	6	10	16	13	2	13	14	10	3	19	11	1	13	15	11	2	5	11	2	15
"ENSMUST00000114428"	8	6	14	14	7	12	6	19	17	12	3	7	19	13	7	1	19	19	14	10	19	13	14	10	19
"ENSMUST00000115360"	12	6	9	15	3	12	4	19	10	15	3	12	4	13	7	1	9	8	14	10	8	17	18	4	3
"ENSMUST00000115643"	3	12	14	5	13	4	12	11	15	13	8	11	8	19	6	13	11	5	12	13	1	8	10	11	8
"ENSMUST00000115868"	10	18	15	7	9	11	8	4	2	17	17	13	14	7	18	3	18	6	6	7	13	11	7	16	3
"ENSMUST00000116375"	1	17	7	18	19	2	15	13	4	18	18	9	17	9	3	2	7	14	8	14	14	7	5	14	10
"ENSMUST00000117355"	14	19	8	16	12	6	17	12	13	2	6	14	10	6	19	11	1	16	15	11	7	5	11	7	15
"ENSMUST00000117537"	17	6	16	9	3	12	4	19	10	12	3	8	5	13	7	1	19	14	14	10	9	17	18	15	14
"ENSMUST00000118113"	10	18	6	15	9	11	8	19	2	11	17	19	14	7	18	3	14	6	6	7	13	4	1	4	13
"ENSMUST00000119025"	2	9	14	16	11	17	10	9	13	2	13	1	10	6	19	5	1	13	15	11	7	1	11	2	16
"ENSMUST00000119792"	12	15	9	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"ENSMUST00000120381.1"	16	16	18	15	18	19	18	19	18	9	2	15	11	15	9	9	2	9	9	12	5	4	1	4	5
"ENSMUST00000120450"	13	11	10	5	16	9	6	15	11	6	15	17	18	1	5	13	4	5	13	19	1	9	10	6	4
"ENSMUST00000120664"	17	18	15	7	9	11	8	4	5	17	18	13	14	7	7	3	18	6	6	7	13	11	7	16	13
"ENSMUST00000120818"	13	13	2	3	16	7	5	8	11	8	4	17	3	2	2	7	10	18	12	19	1	8	17	17	18
"ENSMUST00000121746"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"J05020"	15	10	13	3	10	7	19	8	14	7	9	4	13	10	15	7	10	18	5	8	17	16	17	5	11
"K02899"	14	19	5	11	12	17	10	9	13	2	6	3	3	6	2	5	1	13	15	11	7	5	13	9	4
"L23423"	2	12	14	14	7	8	10	9	19	2	8	7	7	11	4	15	16	13	16	16	16	14	14	10	8
"L38281"	15	10	13	1	10	14	19	8	14	7	4	4	1	10	15	7	8	17	12	8	17	16	3	17	11
"L78788"	13	13	2	3	13	7	5	8	11	8	4	17	13	2	16	7	10	18	12	8	1	8	17	17	18
"M19413"	19	1	9	13	4	1	14	2	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"M22012.1"	17	7	16	9	3	3	6	13	4	1	19	1	18	16	14	2	17	7	3	6	12	13	18	15	14
"M28382"	6	4	12	2	2	10	5	7	3	5	15	16	12	8	10	16	13	4	1	19	10	2	12	3	7
"M28998.5"	2	3	5	16	11	17	10	9	13	2	13	3	7	6	19	15	1	13	15	11	16	5	11	2	16
"M29244"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"M29475.2"	2	7	14	9	1	3	4	9	6	2	13	1	7	16	4	15	17	7	16	16	12	14	14	15	14
"M57999.2"	3	12	2	5	13	4	12	11	15	8	4	11	8	19	6	13	19	5	12	13	1	8	10	11	8
"M63554"	8	3	14	14	7	18	4	14	19	18	16	7	5	14	14	15	19	3	16	16	15	14	14	10	19
"M77747"	15	10	13	1	10	14	19	10	14	7	9	4	1	10	15	12	8	17	5	8	17	16	3	5	11
"M89800"	6	4	12	2	2	10	16	7	3	5	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NAP000001.074"	2	3	14	14	7	4	10	9	19	13	13	7	7	14	6	15	1	3	16	16	16	14	14	10	16
"NAP000003.005"	13	19	5	3	12	7	5	9	13	5	4	3	13	2	16	7	10	18	15	17	1	1	17	17	18
"NAP004513.003"	17	17	16	9	19	2	15	13	4	12	18	8	17	9	3	2	19	14	14	14	9	7	5	14	13
"NAP005818.001"	2	3	5	16	12	17	10	9	13	2	13	3	7	6	4	15	1	13	15	16	16	14	11	2	16
"NAP012030.001"	4	3	11	14	7	3	13	9	19	18	16	7	7	14	4	15	1	3	16	16	16	14	14	10	16
"NAP014312.001"	1	17	9	8	17	2	15	2	5	17	7	12	19	9	3	8	9	14	4	10	8	13	6	14	3
"NAP017019.001"	14	19	1	11	6	17	17	1	8	16	6	2	10	6	19	5	3	16	2	11	7	5	13	7	15
"NAP017066.001"	9	10	8	6	5	15	7	16	1	14	10	2	15	5	8	12	15	12	18	18	4	16	16	19	11
"NAP018089.001"	13	12	14	5	13	1	6	9	17	10	11	6	4	17	6	13	12	2	16	3	1	8	14	10	12
"NAP019640.001"	6	4	12	2	2	10	16	7	3	5	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NAP020861.001"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"NAP023145.001"	14	19	1	11	12	15	17	7	13	5	6	3	10	6	10	5	3	16	2	11	7	5	13	7	7
"NAP025218.001"	3	12	14	5	13	4	12	11	15	13	8	11	6	12	6	13	11	13	16	15	2	14	10	11	8
"NAP025478.001"	6	4	12	19	2	10	16	7	3	19	14	18	12	8	10	16	13	4	1	17	10	2	12	3	7
"NAP025894.1"	11	11	4	12	16	9	6	18	7	6	15	16	3	1	2	14	4	19	13	19	19	19	8	9	4
"NAP026680.1"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	1	18	6	8	12
"NAP026710.1"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"NAP027441.1"	12	1	10	2	17	1	11	2	12	10	11	12	9	17	1	10	12	2	11	3	11	3	4	12	12
"NAP027600.1"	3	12	5	5	13	4	12	11	15	13	13	11	6	12	6	13	11	13	12	15	2	8	10	11	8
"NAP027677.1"	2	4	5	16	13	10	10	9	13	2	13	3	12	8	10	16	1	13	16	17	2	8	11	2	7
"NAP027946.1"	12	6	9	8	3	12	4	2	10	12	7	12	5	13	7	1	19	8	14	10	8	17	18	8	12
"NAP028689.1"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"NAP029197.1"	2	19	5	16	12	17	10	12	13	2	13	3	10	6	19	5	1	13	15	11	7	5	11	2	7
"NAP029503.1"	2	3	14	16	11	4	10	9	13	2	13	1	7	16	6	15	1	13	16	16	16	14	14	2	16
"NAP029896.1"	1	6	15	7	9	2	15	4	5	17	17	13	19	13	3	3	18	14	4	10	14	7	7	16	3
"NAP030542.1"	15	13	13	3	10	7	19	8	14	7	9	4	13	2	15	7	10	18	5	8	17	1	3	5	11
"NAP030614.1"	2	19	5	16	12	17	10	12	13	2	13	3	10	6	19	5	1	13	15	11	7	5	11	2	15
"NAP030809.1"	14	19	5	16	12	17	10	12	13	2	6	3	10	6	19	5	1	16	15	11	7	5	13	1	16
"NAP030846.1"	14	19	1	11	12	17	17	12	13	2	6	3	10	6	19	5	3	16	15	11	7	5	13	7	15
"NAP030857.1"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"NAP030988.1"	5	14	14	10	15	8	6	5	7	3	5	1	18	11	13	18	16	15	17	6	6	15	2	18	4
"NAP031332.1"	18	5	19	17	14	13	1	15	6	4	12	10	8	19	5	19	5	5	19	13	18	9	15	6	6
"NAP031654.1"	8	3	14	14	7	18	10	9	19	18	16	7	7	14	4	15	1	3	16	16	16	14	14	10	16
"NAP032490.1"	9	8	8	6	5	15	7	16	1	14	10	2	15	5	8	4	15	12	18	18	4	12	16	19	15
"NAP032847.1"	8	17	7	14	7	18	2	14	18	12	16	7	5	14	9	6	19	3	8	12	15	4	1	10	19
"NAP032866.1"	6	4	9	19	2	10	16	2	3	19	14	18	12	8	10	16	13	4	1	9	10	2	12	3	7
"NAP033010.1"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	9	11	3	4	12	1
"NAP035135.1"	17	6	7	15	3	12	4	19	10	12	3	8	11	13	7	3	19	9	14	12	9	4	1	4	3
"NAP035242.1"	12	15	10	8	17	16	11	17	9	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	12
"NAP035629.1"	18	5	19	17	3	13	6	15	6	4	3	10	18	13	5	1	5	7	19	4	18	17	18	6	6
"NAP036887.1"	19	1	3	13	4	1	14	6	12	10	11	6	9	17	12	10	6	2	7	3	11	3	4	12	1
"NAP037294.1"	12	15	9	8	17	16	11	2	10	15	7	12	4	18	1	8	12	8	11	5	8	18	6	8	3
