"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"NM_027981"	7	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	4	1	6	1	6
"NM_027983"	2	7	6	5	4	1	6	7	5	7	7	6	3	7	1	8	6	4	3	5	7	3	8	2	4
"NM_027984"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_028009"	8	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	4	1	6	1	6
"NM_028012.1"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_028025.1"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_028029"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_028032.1"	4	5	1	6	5	4	3	8	5	4	1	5	1	1	5	3	7	5	1	7	3	4	7	8	5
"NM_028038"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_028042"	1	1	3	6	8	5	2	4	5	6	5	5	1	3	3	5	7	8	1	2	8	6	4	8	8
"NM_028043"	7	3	1	6	5	4	2	3	5	6	4	5	1	1	3	3	7	8	1	4	3	6	4	8	8
"NM_028047"	1	1	3	6	5	4	2	4	5	6	5	5	1	3	3	3	7	8	1	2	8	6	4	8	8
"NM_028057.1"	8	8	8	4	2	1	7	6	2	1	6	6	6	7	4	8	4	7	5	6	4	5	1	2	7
"NM_028058"	2	7	7	5	4	1	6	1	7	7	7	6	3	7	1	8	6	4	3	3	7	3	8	2	4
"NM_028066"	4	5	1	6	5	4	3	8	5	4	1	5	1	1	5	3	7	5	1	7	3	4	7	4	5
"NM_028077"	1	1	1	2	8	5	2	4	3	6	5	2	5	3	3	5	7	5	6	7	8	6	4	3	8
"NM_028086"	4	5	1	6	6	3	3	8	8	4	1	4	8	2	5	2	7	5	2	7	2	4	7	4	5
"NM_028097"	6	2	6	1	3	7	1	5	1	8	3	8	1	8	2	1	7	3	1	5	2	8	5	7	1
"NM_028099.1"	6	2	1	7	6	3	1	8	1	4	1	4	8	8	5	1	1	3	2	5	2	4	7	4	1
"NM_028105"	2	7	4	5	4	1	4	2	6	7	7	6	2	7	1	8	6	4	3	1	7	3	2	2	4
"NM_028116"	3	6	7	8	7	6	5	1	7	5	2	7	7	7	6	6	3	2	7	3	5	2	3	6	3
"NM_028123"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_028130.1"	8	8	8	8	7	6	7	6	7	1	6	7	7	5	4	6	3	7	7	6	5	5	1	6	7
"NM_028140.1"	8	8	8	4	2	8	7	6	2	2	6	1	6	4	8	7	4	6	5	6	4	5	6	1	6
"NM_028148.1"	5	7	4	6	5	4	4	7	5	7	8	5	3	1	7	3	6	4	1	1	3	3	8	8	2
"NM_028156.1"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_028162"	7	3	5	4	2	8	8	3	2	2	4	1	6	4	8	7	4	6	5	4	3	1	6	1	6
"NM_028170"	7	1	3	6	5	4	2	3	5	6	5	5	1	3	3	3	7	8	1	2	8	6	4	8	8
"NM_028173"	7	3	5	6	5	4	2	3	5	2	4	5	1	1	3	3	7	6	1	4	3	1	6	8	8
"NM_028173.1"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_028173.2"	5	7	2	3	1	4	4	2	4	7	8	3	3	7	7	3	2	1	3	1	1	3	8	5	2
"NM_028175.1"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_028176"	1	1	1	6	5	5	2	4	5	6	5	5	1	3	3	5	7	5	1	7	8	6	4	8	8
"NM_028193"	7	3	5	4	2	8	8	3	2	2	4	1	6	4	8	7	4	6	5	4	3	1	6	1	6
"NM_028194"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_028195"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_028228"	4	5	1	7	6	3	2	4	8	4	5	4	8	2	3	5	1	5	2	7	2	4	7	4	5
"NM_028235.1"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_028243"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_028243.1"	8	8	5	4	2	8	7	6	2	2	6	1	6	4	8	7	4	6	5	6	4	5	6	1	6
"NM_028244.2"	1	1	3	6	5	4	2	4	5	6	5	5	1	3	3	5	7	8	1	2	8	6	4	8	8
"NM_028247"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	7	8	6	2	8	6	4	3	8
"NM_028266"	7	3	5	6	5	4	2	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_028270"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_028304"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_028312"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_028325"	2	8	8	5	4	1	7	6	2	2	7	6	3	7	1	8	6	6	3	6	7	3	6	2	4
"NM_028333"	8	8	8	4	2	8	7	6	2	2	6	1	6	4	8	7	4	7	5	6	4	5	6	1	6
"NM_028358.1"	7	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	3	1	6	1	6
"NM_028370"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_028390"	7	1	3	6	5	4	2	3	5	6	5	5	1	1	3	3	7	8	1	2	3	6	4	8	8
"NM_028410"	7	7	5	5	5	4	4	3	4	2	4	6	3	1	1	3	6	4	3	1	3	3	8	8	6
"NM_028416"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_028431"	6	7	4	5	4	1	6	7	4	7	7	6	3	8	1	8	6	4	3	1	7	3	8	2	4
"NM_028446"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_028448"	8	8	8	8	7	6	7	1	7	1	6	7	7	5	4	6	3	7	7	6	5	5	1	6	7
"NM_028473"	4	5	1	6	5	4	3	8	5	4	1	5	1	1	3	3	7	5	1	7	2	4	7	8	5
"NM_028484"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_028533.1"	5	4	2	6	5	4	4	3	5	2	4	5	2	1	7	3	7	1	1	4	3	7	2	8	2
"NM_028589"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_028596"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_028597"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_028614.1"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_028618"	2	8	8	5	7	1	7	6	7	1	7	6	7	7	1	8	3	7	7	6	7	5	1	2	7
"NM_028623.1"	5	4	2	6	5	4	4	3	5	3	8	5	1	1	7	3	2	1	1	8	1	7	2	8	2
"NM_028655"	4	5	1	6	5	4	3	8	5	4	1	5	1	1	5	3	7	5	1	7	2	4	7	8	5
"NM_028664"	2	7	8	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_028667.1"	7	3	5	4	5	4	8	3	5	2	4	1	1	1	8	3	4	6	1	4	3	1	6	8	6
"NM_028696"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_028708"	7	3	5	6	5	4	4	3	5	2	4	5	1	1	7	3	7	3	1	4	3	1	6	8	6
"NM_028716"	7	3	3	6	5	4	2	3	5	6	4	5	1	1	3	3	7	8	1	4	3	6	4	8	8
"NM_028725"	8	8	8	8	7	6	7	6	7	1	6	7	7	5	4	6	3	7	7	6	4	5	1	6	7
"NM_028746.1"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_028754.1"	2	7	8	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_028759"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	8	7	4	6	5	6	4	5	1	1	6
"NM_028780.5"	7	7	4	6	5	4	6	7	5	7	7	5	3	1	1	3	7	4	3	1	7	3	8	8	4
"NM_028780.9"	6	7	4	5	4	4	6	7	5	7	7	6	3	7	1	8	7	4	3	1	7	3	8	2	4
"NM_028785.1"	8	8	8	4	2	8	7	6	6	2	6	1	2	1	4	7	2	6	5	6	4	5	6	1	6
"NM_028793"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_028801"	8	8	8	8	7	6	7	1	7	1	6	7	7	5	4	6	3	7	7	6	5	5	1	6	7
"NM_028809"	2	7	8	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_028814"	7	3	5	4	2	8	8	6	2	2	4	1	6	1	8	3	4	6	5	4	3	1	6	1	6
"NM_028815.1"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	4	6	1	4	3	1	6	8	6
"NM_028829"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_028834"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_028839"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_028840"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	8	7	4	7	5	6	4	5	1	1	7
"NM_028848"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_028855"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	7	8	6	2	8	6	4	3	8
"NM_028859"	2	8	8	5	2	1	7	6	2	1	7	6	6	7	1	8	6	7	3	6	7	5	1	2	7
"NM_028863"	6	2	6	6	5	7	1	5	5	8	3	5	1	8	2	1	7	3	1	5	2	8	5	7	1
"NM_028881"	4	5	1	7	6	3	1	8	5	4	1	4	1	2	5	2	7	5	2	5	2	4	7	4	5
"NM_028887.1"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	2	5	2	8	5	4	1
"NM_028889.1"	7	3	5	4	2	4	8	3	5	2	4	1	6	1	8	3	4	6	1	4	3	1	6	1	6
"NM_028908"	2	6	7	5	4	1	5	1	7	5	7	6	7	7	1	8	6	2	3	3	7	2	3	2	4
"NM_028924"	2	7	7	5	4	1	6	7	7	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_028932"	1	1	3	6	5	4	2	4	5	6	5	5	1	3	3	3	7	8	1	2	8	6	4	8	8
"NM_028934"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_028947"	7	3	5	6	5	4	8	3	5	2	4	6	1	1	8	3	7	6	1	4	3	1	6	2	6
"NM_028959"	7	3	5	4	2	8	8	3	2	2	4	1	6	4	8	7	4	6	5	4	3	1	6	1	6
"NM_028967"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_028974"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_028975"	6	2	6	6	5	7	1	5	5	8	3	5	1	8	2	1	7	3	1	5	3	8	5	7	1
"NM_028976"	3	6	7	8	7	6	5	1	7	5	2	7	7	7	6	6	3	2	7	3	5	2	3	6	3
"NM_028981.1"	2	7	8	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_029000.2"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_029019"	2	8	8	5	2	1	7	6	7	1	7	6	7	7	1	8	6	7	3	6	7	5	1	2	7
"NM_029023"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	3	3	7	6	1	4	3	1	6	8	6
"NM_029048.1"	6	2	6	1	3	7	7	5	1	8	3	8	4	7	2	1	5	3	4	5	6	8	5	7	1
"NM_029064"	8	8	8	8	7	6	7	6	7	1	6	7	7	5	4	6	3	7	7	6	5	5	1	6	7
"NM_029068"	4	5	1	7	6	3	3	8	5	4	1	4	8	2	5	2	7	5	2	7	2	4	7	4	5
"NM_029083"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_029097"	7	3	5	4	2	4	8	3	2	2	4	1	6	4	8	7	4	6	5	4	3	1	6	1	6
"NM_029101"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_029144"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_029148.2"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_029150"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_029182"	8	8	8	4	2	8	7	6	2	2	6	1	6	4	8	7	4	6	5	6	4	5	1	1	6
"NM_029197"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_029198.1"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	3	7	5	6	4	5	1	1	7
"NM_029202"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	7	5	2	7	2	4	7	4	5
"NM_029216"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	5	2	4	7	4	5
"NM_029227"	7	3	5	4	5	4	8	3	5	2	4	1	6	1	8	3	4	6	5	4	3	1	6	1	6
"NM_029232"	6	2	6	6	5	7	1	5	5	8	3	5	1	1	2	1	7	3	1	5	3	8	5	7	1
"NM_029239"	2	7	4	5	4	7	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_029252.1"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_029272"	8	8	8	4	2	1	7	6	2	1	6	6	3	7	4	8	6	7	5	6	4	5	1	2	7
"NM_029280"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_029291"	7	3	5	6	5	4	2	3	5	2	4	5	1	1	3	3	7	1	1	4	3	1	6	8	8
"NM_029296"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_029310"	2	6	7	5	7	1	5	1	7	5	7	6	7	7	1	8	3	2	7	3	7	2	3	2	4
"NM_029317"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_029331"	2	7	7	5	4	1	6	7	7	7	7	6	3	7	1	8	6	4	3	3	7	3	8	2	4
"NM_029334"	8	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	4	1	6	1	6
"NM_029337.2"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_029342.1"	8	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	4	1	6	1	6
"NM_029362"	4	5	1	7	6	3	1	8	8	4	1	4	8	2	5	2	7	5	2	7	2	4	7	4	5
"NM_029365.1"	7	3	5	4	2	4	8	3	2	2	4	1	6	1	8	3	4	6	5	4	3	1	6	1	6
"NM_029379"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_029391"	7	3	3	6	5	4	2	3	5	6	4	5	1	1	3	3	7	8	1	4	3	6	4	8	8
"NM_029402"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	7	5	2	7	2	4	7	4	5
"NM_029418"	6	2	6	6	5	4	2	3	5	8	4	5	1	1	2	3	7	3	1	5	3	8	4	8	1
"NM_029425.1"	6	2	6	1	3	7	6	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_029426"	8	8	8	4	2	8	7	6	2	2	6	1	6	4	8	7	4	6	5	6	4	1	6	1	6
"NM_029466"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_029466.3"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_029497"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	3	3	7	6	1	4	3	1	6	8	6
"NM_029498"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_029505"	2	7	8	5	4	1	7	6	7	7	7	6	3	7	1	8	6	4	3	6	7	3	8	2	4
"NM_029522.1"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_029572.2"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	1	5	6	2	8	6	4	3	8
"NM_029601"	8	8	8	8	2	6	7	6	2	1	6	7	6	4	4	7	3	7	7	6	4	5	1	6	7
"NM_029612"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_029619"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_029621"	5	4	2	6	5	4	4	3	5	3	8	5	1	1	7	3	7	1	1	8	3	7	2	8	2
"NM_029628"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_029645.1"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_029649"	7	3	5	4	2	8	8	3	2	2	4	1	6	4	8	7	4	6	5	4	3	1	6	1	6
"NM_029659"	8	8	8	8	2	6	7	6	7	1	6	7	7	5	4	7	3	7	7	6	4	5	1	6	7
"NM_029660"	8	8	8	8	7	1	7	6	7	1	6	6	7	7	4	8	3	7	7	6	4	5	1	6	7
"NM_029665"	7	3	5	4	2	4	8	6	5	2	4	1	6	1	8	7	4	6	5	4	3	1	6	1	6
"NM_029685"	8	8	8	4	2	8	7	6	2	2	6	1	6	4	8	7	4	7	5	6	4	5	1	1	6
"NM_029687"	8	8	8	8	2	6	7	6	2	1	6	7	6	7	4	7	3	7	7	6	4	5	1	6	7
"NM_029701.1"	7	3	5	4	2	8	8	3	2	2	4	1	6	1	8	7	4	6	5	4	3	1	6	1	6
"NM_029702.1"	8	8	8	4	2	8	7	6	2	1	6	1	6	7	4	7	4	7	5	6	4	5	1	1	7
"NM_029726.1"	7	3	5	6	5	4	4	3	5	2	4	5	1	1	8	3	7	1	1	4	3	1	6	8	6
"NM_029733"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_029736"	6	2	6	6	5	4	1	5	5	8	1	5	1	1	2	3	7	3	1	5	3	8	5	8	1
"NM_029742.2"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_029747"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_029758"	5	4	2	3	1	2	4	2	6	3	8	8	2	8	7	4	2	1	8	8	1	7	2	5	2
"NM_029775.1"	1	1	1	2	8	5	3	4	3	4	5	2	5	3	3	5	1	5	6	7	8	6	7	3	5
"NM_029777"	7	3	5	6	5	4	4	3	5	2	4	5	1	1	7	3	7	1	1	4	3	7	6	8	6
"NM_029784.1"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_029788.1"	2	7	4	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_029789"	2	7	7	5	4	1	6	1	7	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_029792.1"	2	7	6	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_029801"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_029815.1"	7	3	5	4	2	8	8	3	2	2	4	1	6	4	8	7	4	6	5	4	3	1	6	1	6
"NM_029832.1"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_029840.1"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_029843"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_029847"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_029870.1"	6	7	6	1	3	7	6	5	1	7	3	8	4	8	1	1	5	3	4	5	6	3	5	7	1
"NM_029884"	5	4	2	6	1	2	4	2	5	3	8	3	2	1	7	4	2	1	8	8	1	7	2	5	2
"NM_029894"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_029898"	5	4	2	6	5	4	4	3	5	3	8	5	1	1	7	3	7	1	1	8	1	7	2	8	2
"NM_029920"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_029926"	4	5	1	6	6	3	3	8	5	4	1	5	1	2	5	2	7	5	2	7	2	4	7	8	5
"NM_029935"	7	3	5	6	5	4	4	3	5	2	4	5	1	1	7	3	7	1	1	4	3	7	2	8	2
"NM_029939.1"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	6	6	3	2	7	3	5	2	3	6	3
"NM_029961"	5	4	2	6	5	2	4	2	5	3	8	8	1	8	7	4	5	1	1	8	1	7	2	5	2
"NM_029976"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_029985.1"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_029998"	1	1	1	6	6	3	2	4	5	4	5	5	1	3	3	5	7	5	2	7	2	6	7	4	8
"NM_030024.1"	2	7	8	5	4	1	6	7	4	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_030028"	7	1	3	6	5	4	2	3	5	6	5	5	1	1	3	3	7	8	1	2	3	6	4	8	8
"NM_030057.1"	6	2	6	6	5	7	1	5	5	8	3	8	1	8	2	1	7	3	1	5	2	8	5	7	1
"NM_030081.1"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_030093.1"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_030108"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_030112"	6	3	5	6	5	4	8	3	5	2	4	8	1	1	2	3	5	3	1	4	3	8	6	8	1
"NM_030112.2"	7	3	5	6	5	4	2	3	5	2	4	5	1	1	3	3	7	8	1	4	3	6	4	8	8
"NM_030112.4"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_030131.1"	2	6	7	5	4	1	5	1	7	5	7	6	7	7	1	8	6	2	7	3	7	3	3	2	4
"NM_030132.2"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_030133"	7	3	5	4	2	8	8	6	2	2	4	1	6	4	8	7	4	6	5	4	4	1	6	1	6
"NM_030138.3"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_030139.1"	2	8	8	5	4	1	7	6	2	1	6	6	3	7	4	8	6	7	3	6	7	3	8	2	7
"NM_030145.2"	6	2	6	1	3	7	1	5	1	8	3	8	4	8	2	1	5	3	4	5	6	8	5	7	1
"NM_030150"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_030168.3"	8	8	8	4	2	8	7	6	2	2	4	1	6	4	8	7	4	6	5	6	4	1	6	1	6
"NM_030174.1"	6	2	6	6	5	7	1	5	5	8	3	8	1	8	2	1	7	3	1	5	3	8	5	7	1
"NM_030175"	7	3	5	6	5	4	8	3	5	2	4	5	1	1	8	3	7	6	1	4	3	1	6	8	6
"NM_030178"	4	5	1	6	5	4	1	3	5	4	1	5	1	1	5	3	7	5	1	5	3	4	7	8	1
"NM_030180.1"	2	7	8	5	4	1	7	6	6	7	7	6	3	7	1	8	6	4	3	1	7	3	8	2	4
"NM_030184.1"	3	6	7	8	7	6	5	1	7	5	2	7	7	5	4	6	3	2	7	3	5	2	3	6	3
"NM_030197.1"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	5	1	5	2	7	2	4	7	4	5
"NM_030207"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	8	7	4	6	5	6	4	5	6	1	6
"NM_030210"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_030235"	5	7	4	5	4	4	6	7	5	7	7	6	3	1	1	8	7	4	3	1	7	3	8	2	4
"NM_030239"	8	8	8	4	2	8	7	6	2	2	6	1	6	4	4	7	4	6	5	6	4	5	6	1	7
"NM_030251"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_030266"	7	3	5	6	5	4	2	3	5	2	4	5	1	1	3	3	7	6	1	4	3	1	6	8	6
"NM_030557"	2	2	6	5	4	1	1	5	1	8	7	6	3	7	1	1	6	3	3	5	7	8	5	2	1
"NM_030564"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_030597"	7	3	3	6	5	4	2	3	5	6	4	5	1	1	3	3	7	8	1	2	3	6	4	8	8
"NM_030599"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_030683"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_030683.1"	2	8	8	5	4	1	7	6	2	7	7	6	3	7	1	8	6	4	3	6	7	3	8	2	4
"NM_030684.2"	4	5	1	7	6	3	3	8	8	4	1	4	8	2	5	2	1	5	2	7	2	4	7	4	5
"NM_030685.1"	1	1	3	2	8	5	2	4	3	6	5	2	5	3	3	5	8	8	6	2	8	6	4	3	8
"NM_030700"	8	8	8	4	2	8	7	6	2	1	6	1	6	4	4	7	4	7	5	6	4	5	1	1	7
"NM_030705"	5	4	2	6	5	4	2	3	5	6	8	5	1	1	7	3	7	1	1	8	3	7	4	8	2
"NM_030708"	5	4	2	3	1	2	4	2	6	3	8	3	2	6	7	4	2	1	8	8	1	7	2	5	2
"NM_030715.1"	7	3	3	6	5	4	2	3	5	6	4	5	1	1	3	3	7	8	1	4	3	6	4	8	8
