"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"NM_011333.5"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_011333.7"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_011337"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_011340.1"	5	11	9	2	11	10	9	3	13	10	10	8	13	13	6	4	10	3	6	10
"NM_011342"	8	9	8	3	3	8	5	2	6	5	9	5	3	8	1	2	12	5	12	7
"NM_011345"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_011358.2"	3	13	8	3	3	8	5	2	6	7	3	5	10	9	3	9	7	5	12	8
"NM_011363"	5	4	9	10	9	4	8	3	8	10	11	8	7	5	2	8	10	6	6	10
"NM_011365.1"	13	13	2	1	4	3	2	13	8	5	2	9	2	9	1	5	2	1	5	11
"NM_011369"	4	8	12	4	6	7	1	9	11	12	1	3	6	2	12	3	6	4	8	12
"NM_011375"	1	12	10	5	12	11	3	7	6	2	12	4	11	1	7	7	9	11	10	6
"NM_011376"	10	5	13	3	3	8	6	2	5	3	9	5	1	7	1	2	12	13	12	7
"NM_011401"	4	2	8	3	3	13	7	10	3	12	4	10	10	4	3	9	7	5	4	13
"NM_011406"	12	11	3	2	11	10	9	1	13	9	10	7	13	13	6	4	10	3	9	13
"NM_011426"	6	8	12	9	1	7	1	9	11	13	1	3	6	2	12	3	6	4	8	1
"NM_011430"	4	2	8	4	6	13	7	10	3	12	4	10	10	4	5	13	7	10	4	12
"NM_011441"	12	13	2	2	11	10	2	1	8	9	10	7	13	9	6	4	10	3	13	13
"NM_011448"	10	2	13	3	3	13	7	10	3	3	4	5	10	4	3	13	6	4	4	1
"NM_011448.11"	10	2	13	3	3	13	7	10	3	3	4	5	10	4	3	3	6	5	4	1
"NM_011448.5"	3	3	11	12	5	9	12	11	4	7	3	1	4	3	13	1	5	9	3	8
"NM_011448.9"	10	8	13	3	3	13	7	10	3	3	4	5	10	4	3	3	6	5	4	1
"NM_011461"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_011468"	4	2	12	4	6	13	7	10	3	12	4	10	6	4	5	13	6	10	4	12
"NM_011479.2"	13	13	2	1	2	10	2	13	8	8	2	11	2	9	8	9	2	1	13	5
"NM_011482"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	5	9	12	5	6
"NM_011484.2"	10	13	2	3	3	8	7	2	5	3	9	5	10	9	3	9	7	5	12	7
"NM_011488"	12	2	3	2	11	10	7	1	3	9	10	7	10	4	3	9	7	5	13	13
"NM_011489"	10	2	13	3	3	13	7	2	3	3	4	5	10	4	3	9	7	5	4	7
"NM_011497"	4	8	12	4	6	7	1	9	11	12	1	3	6	2	12	13	6	4	8	12
"NM_011505.1"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"NM_011509"	4	2	10	4	3	13	7	11	3	2	4	10	11	4	3	9	7	10	10	3
"NM_011513"	13	4	9	1	9	3	8	13	7	1	11	11	7	5	8	8	2	1	6	5
"NM_011522"	8	6	5	11	13	9	12	7	4	6	12	2	5	10	13	1	8	7	11	9
"NM_011539"	4	2	12	4	6	13	7	10	3	12	4	10	10	4	3	13	6	10	4	12
"NM_011540"	5	11	3	2	11	10	9	3	13	9	10	8	13	13	6	4	10	3	9	10
"NM_011544"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	5	9	12	5	6
"NM_011545"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"NM_011563"	1	12	10	5	12	6	4	5	1	2	7	4	11	1	7	7	3	11	10	3
"NM_011573.1"	1	12	10	5	12	6	4	5	1	2	7	4	11	1	9	7	3	12	10	3
"NM_011574.1"	10	2	13	3	3	13	7	2	3	3	4	5	10	4	3	9	7	5	12	7
"NM_011576.1"	4	2	12	4	6	13	7	10	3	12	4	3	10	4	3	13	6	10	4	12
"NM_011580.1"	10	5	13	3	3	13	7	2	3	12	9	5	10	4	3	11	11	5	4	2
"NM_011602"	12	13	2	3	11	10	2	1	8	9	10	7	10	9	3	9	7	5	13	13
"NM_011602.2"	12	11	3	2	11	10	9	1	13	9	10	7	13	13	6	4	10	3	13	13
"NM_011611"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_011611.1"	7	5	7	3	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_011611.2"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_011611.9"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_011613.1"	4	2	12	4	6	13	7	10	3	12	4	10	10	4	12	13	6	10	4	12
"NM_011622.1"	10	2	13	3	3	13	7	2	3	3	4	5	10	4	3	9	7	5	12	7
"NM_011630"	5	13	2	1	11	10	2	3	8	10	10	8	7	9	6	8	3	3	13	13
"NM_011636.2"	10	13	13	3	3	8	7	2	5	3	9	5	10	4	3	9	7	5	12	7
"NM_011638"	11	1	4	7	8	3	13	4	10	1	8	12	8	6	11	12	1	8	2	5
"NM_011638.4"	11	1	4	7	8	3	13	4	10	1	8	12	8	6	11	12	1	8	2	5
"NM_011638.8"	11	1	4	7	8	3	13	4	10	1	8	12	8	6	11	12	1	8	2	5
"NM_011639"	12	13	3	2	11	10	2	1	8	9	10	7	13	9	6	9	7	3	13	13
"NM_011643"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	5	1	8	7	11	9
"NM_011658"	4	2	8	4	6	13	7	10	3	12	4	10	10	4	3	13	7	10	4	12
"NM_011661.2"	1	13	2	5	12	11	4	5	1	2	7	4	11	1	7	7	3	11	10	3
"NM_011662"	10	5	13	8	7	5	6	12	2	11	6	6	1	7	10	11	12	13	1	2
"NM_011668"	2	7	6	6	4	1	10	6	12	5	5	9	12	12	4	10	4	2	7	11
"NM_011668.1"	13	10	1	13	10	3	11	13	9	4	2	11	9	11	9	5	2	12	5	5
"NM_011670"	10	2	8	3	3	13	7	10	3	3	4	5	10	4	3	9	7	5	4	7
"NM_011672.1"	10	9	13	3	7	8	5	2	6	3	9	5	3	8	1	2	12	13	12	7
"NM_011675"	5	11	9	2	11	4	9	3	13	10	10	8	13	13	6	4	10	3	6	10
"NM_011692"	10	6	13	3	3	8	5	2	6	6	9	5	3	8	1	2	12	5	12	7
"NM_011699"	10	8	13	3	3	13	7	2	5	3	9	5	10	4	1	3	12	4	12	7
"NM_011700"	4	2	12	4	3	13	7	10	3	12	4	10	10	4	3	13	6	10	4	12
"NM_011704"	13	13	2	1	2	3	2	13	8	8	2	11	2	11	8	5	2	1	5	5
"NM_011706"	10	9	8	3	3	8	5	2	6	3	9	10	3	8	1	2	12	10	12	7
"NM_011708"	5	11	9	10	9	4	9	3	13	10	11	8	13	13	2	8	10	3	6	10
"NM_011714"	1	12	10	5	12	6	4	6	1	2	7	4	11	1	7	7	3	11	10	3
"NM_011721.1"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	9	1	8	7	11	9
"NM_011741.1"	10	5	13	3	3	13	7	12	3	11	4	5	10	4	3	9	11	5	1	2
"NM_011749.1"	2	10	6	6	4	1	10	6	12	5	5	9	12	12	4	10	4	2	9	11
"NM_011751"	10	13	8	3	3	13	7	2	6	3	4	5	10	4	3	9	7	5	12	7
"NM_011772"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	3	1	8	5	11	9
"NM_011777"	12	2	3	3	11	13	7	10	3	9	4	7	10	4	3	9	7	5	4	13
"NM_011778"	10	2	8	3	3	13	7	2	3	3	4	5	10	4	3	9	7	5	12	7
"NM_011783"	5	4	9	10	9	3	8	13	7	10	11	8	7	5	2	8	2	1	6	10
"NM_011791.1"	4	2	8	4	3	13	7	10	3	12	4	10	10	4	3	9	7	10	4	12
"NM_011794.1"	8	7	11	12	5	2	10	11	4	7	3	1	12	12	13	10	5	2	9	11
"NM_011800.1"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	5	9	12	5	6
"NM_011803.1"	10	5	7	3	3	8	7	2	2	11	9	5	10	4	3	9	7	5	12	2
"NM_011806.1"	12	13	2	1	11	10	2	13	8	8	10	11	2	9	6	4	2	1	13	13
"NM_011810"	4	8	13	4	3	13	7	10	3	12	4	10	6	4	3	13	6	10	8	12
"NM_011823"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"NM_011824"	4	8	12	9	6	13	7	10	11	12	4	3	6	4	12	13	6	4	4	12
"NM_011828"	11	1	4	7	8	3	13	4	10	1	8	12	8	6	11	12	1	8	2	4
"NM_011830"	12	2	3	2	11	13	7	1	3	9	4	7	10	4	3	9	7	5	4	13
"NM_011841"	2	9	8	6	4	1	10	6	6	5	5	9	3	8	1	10	4	2	7	11
"NM_011844"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"NM_011846"	12	2	3	3	11	13	7	1	3	9	4	10	10	4	3	9	7	5	4	13
"NM_011848"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"NM_011854"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_011865"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	1	9	12	11	6
"NM_011868"	13	13	2	1	2	10	2	13	8	8	2	11	4	9	8	5	2	1	13	8
"NM_011878"	10	2	13	3	3	13	7	10	3	12	4	5	10	4	3	13	6	5	4	2
"NM_011884"	13	13	2	1	2	3	2	13	8	8	2	11	2	9	8	5	2	1	5	5
"NM_011884.1"	10	8	13	9	3	8	1	2	11	3	9	3	6	2	12	3	11	4	12	1
"NM_011895"	5	11	2	1	11	10	2	3	8	10	11	8	13	9	6	4	10	1	9	10
"NM_011905.1"	7	5	7	8	7	5	5	12	2	11	6	6	1	8	10	11	12	13	1	2
"NM_011907"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NM_011908"	12	11	3	2	11	10	2	1	13	9	10	7	13	9	6	9	10	3	13	13
"NM_011921"	11	1	4	7	8	12	13	4	10	1	8	12	8	6	11	12	1	8	2	4
"NM_011946.1"	6	8	12	9	1	7	1	9	11	12	1	3	6	4	12	3	6	4	8	12
"NM_011949.10"	13	10	1	1	2	3	11	13	9	8	2	11	2	11	8	5	2	1	5	5
"NM_011949.3"	13	10	4	1	2	3	13	13	10	8	2	11	2	11	8	5	2	1	5	5
"NM_011949.9"	13	10	1	1	2	3	11	13	10	8	2	11	2	11	8	5	2	1	5	5
"NM_011951.4"	5	11	9	10	9	4	9	3	13	10	11	8	7	13	2	4	10	3	6	10
"NM_011952.3"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	10	6	6	10
"NM_011952.9"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"NM_011958.1"	8	6	5	11	13	9	3	7	6	6	12	2	3	8	1	1	12	7	11	9
"NM_011966"	7	5	13	8	7	5	5	12	2	11	6	6	1	7	10	11	12	13	1	2
"NM_011966.1"	10	5	13	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_011973.1"	5	4	9	10	9	4	8	13	7	1	11	8	7	5	2	8	13	6	6	10
"NM_011975"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	2	6	6	10
"NM_011978"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"NM_011979"	13	13	2	1	2	3	2	13	8	8	2	11	2	9	8	5	2	1	5	8
"NM_011983"	5	11	9	10	9	4	8	3	13	10	11	8	7	5	2	8	10	6	6	10
"NM_011984"	5	11	3	2	5	2	9	3	13	10	10	1	13	13	6	4	10	3	6	13
"NM_011987"	1	12	8	6	12	1	10	6	6	5	5	10	12	12	7	7	7	10	10	3
"NM_012001"	9	9	1	13	10	11	5	8	9	4	13	13	3	8	9	2	9	12	12	6
"NM_012003"	9	10	1	13	12	11	11	13	9	4	7	13	9	11	9	5	2	12	5	6
"NM_012006"	13	10	2	1	2	3	2	13	8	8	2	11	2	11	8	5	2	1	5	5
"NM_012014"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NM_012015"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_012018.2"	2	9	6	6	4	8	5	2	6	5	9	9	3	8	1	2	12	2	12	7
"NM_012019.1"	9	9	1	13	10	11	11	8	9	4	13	13	3	11	9	2	9	12	11	6
"NM_012023"	7	5	13	8	7	5	5	12	2	11	6	6	1	8	10	11	12	13	1	2
"NM_012037"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"NM_012042.2"	13	13	2	1	2	10	2	13	8	8	10	11	2	9	8	9	5	1	13	13
"NM_012043"	4	2	12	4	3	13	7	10	3	12	4	10	10	4	3	13	6	10	4	2
"NM_012058.1"	10	8	13	3	3	13	7	2	3	12	4	5	10	4	3	13	12	10	4	12
"NM_012061"	10	9	8	3	3	8	5	2	6	3	9	5	10	8	5	9	12	5	12	9
"NM_013456"	4	11	8	5	12	10	9	5	13	2	7	10	11	13	7	7	7	10	9	13
"NM_013463"	7	8	13	8	1	5	6	12	2	11	6	6	1	7	10	11	11	4	1	2
"NM_013464.4"	5	4	9	10	9	4	8	13	7	1	11	8	7	5	2	8	13	6	6	10
"NM_013464.5"	5	4	9	10	9	4	8	13	7	10	11	8	7	5	2	8	13	6	6	10
"NM_013475"	10	2	13	3	3	13	7	2	5	3	4	5	10	4	3	13	7	5	4	7
"NM_013482"	4	2	12	3	3	13	7	10	3	12	4	5	10	4	3	9	7	5	4	12
"NM_013486"	1	12	10	5	12	6	4	5	1	2	7	4	11	1	7	7	3	11	10	3
"NM_013488.8"	8	6	5	11	13	9	12	7	6	6	12	2	5	10	5	1	8	7	11	9
"NM_013494.1"	5	11	9	10	9	4	8	3	13	10	11	8	7	5	2	8	10	6	6	10
"NM_013495"	10	9	8	3	3	8	7	2	5	3	9	5	10	9	1	9	7	5	12	7
"NM_013495.9"	10	13	2	3	3	8	2	2	5	3	9	5	10	9	1	9	7	5	13	7
"NM_013498.2"	10	5	13	3	7	8	5	2	2	3	9	5	3	8	1	2	12	13	12	7
"NM_013500"	2	13	8	6	12	1	10	5	12	2	7	10	12	12	4	10	7	10	9	11
"NM_013501"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	10	6	6	10
"NM_013513.1"	1	13	2	5	11	10	2	5	8	2	7	4	11	9	6	9	7	5	9	3
"NM_013516"	8	6	11	12	5	2	12	11	4	7	3	1	5	3	13	6	8	9	3	8
"NM_013518"	10	5	7	3	3	5	6	12	2	11	6	5	1	7	10	11	11	5	1	2
"NM_013520"	12	11	3	2	11	10	9	1	13	9	10	7	13	13	6	4	10	3	9	13
"NM_013520.1"	5	4	9	1	9	3	8	13	8	10	11	11	7	5	2	5	2	1	6	10
"NM_013529"	10	5	13	3	3	5	6	12	2	11	6	3	1	7	12	11	11	4	1	2
"NM_013531.1"	7	5	7	8	7	8	6	2	2	11	6	6	1	8	10	11	12	13	12	2
"NM_013535"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"NM_013539"	10	9	8	3	3	8	5	2	6	3	9	5	3	8	1	2	12	10	12	7
"NM_013542"	6	8	7	9	1	7	1	9	11	13	1	3	6	2	12	3	11	4	8	1
"NM_013546"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"NM_013551"	4	2	8	4	3	13	7	10	3	12	4	10	10	4	3	9	7	10	10	3
"NM_013551.3"	4	12	8	4	12	13	7	5	1	2	4	10	10	4	3	9	7	10	10	3
"NM_013551.7"	4	12	8	4	12	13	7	10	1	2	4	10	10	4	3	9	7	10	10	3
"NM_013551.8"	4	12	8	4	12	6	7	5	6	2	7	10	10	4	3	9	7	10	10	3
"NM_013556.1"	2	7	8	6	4	1	10	6	12	5	5	10	12	12	4	10	4	10	9	11
"NM_013556.4"	2	7	8	6	4	1	10	6	12	5	5	10	12	12	4	10	4	2	9	11
"NM_013556.5"	3	3	11	12	5	2	10	11	12	7	3	1	4	12	4	10	5	9	9	8
"NM_013556.9"	2	7	8	6	4	1	10	6	6	5	5	10	12	12	4	10	4	2	9	11
"NM_013557.1"	10	2	8	3	3	13	7	10	3	3	4	5	10	4	3	9	7	5	4	7
"NM_013569"	5	11	9	2	9	4	9	3	13	10	11	8	13	13	6	4	10	3	6	10
"NM_013587"	13	13	2	1	2	3	2	13	8	8	2	11	2	9	8	5	2	1	5	5
"NM_013599.1"	10	2	13	3	3	13	7	10	3	3	4	5	10	4	3	9	7	5	4	2
"NM_013599.2"	10	2	13	3	3	13	7	10	3	3	4	5	10	4	3	9	7	5	4	2
"NM_013599.4"	10	2	13	3	3	13	7	2	3	3	4	5	10	4	3	9	7	5	4	2
"NM_013601.2"	4	2	8	3	3	13	7	10	3	3	4	10	10	4	3	13	7	10	4	7
"NM_013610"	6	8	12	9	1	7	1	9	11	12	1	3	6	2	12	3	6	4	8	1
"NM_013612"	6	8	12	9	1	7	1	9	11	13	1	3	6	2	12	3	6	4	8	1
"NM_013627.7"	10	5	8	3	3	8	5	2	5	3	9	5	10	8	1	2	12	5	12	7
"NM_013629"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"NM_013632.2"	10	5	7	8	7	5	6	12	2	11	6	5	1	7	10	11	11	13	1	2
"NM_013637.2"	10	5	7	8	7	8	6	2	2	3	9	6	1	7	1	11	11	13	12	2
"NM_013649"	12	11	3	2	11	10	9	1	13	9	10	7	13	13	6	4	10	3	9	13
"NM_013649.1"	5	10	9	6	9	4	10	13	12	10	11	8	12	12	2	10	2	12	9	10
"NM_013654"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_013660.1"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_013662"	6	8	12	9	1	7	1	9	11	13	1	3	6	2	12	3	6	4	8	1
"NM_013669"	5	4	9	1	9	4	8	13	8	10	11	8	7	5	2	8	2	1	6	10
"NM_013671"	10	5	7	3	7	8	5	2	2	11	9	5	1	8	1	11	12	13	12	2
"NM_013675.1"	12	11	3	2	11	10	9	1	13	9	10	7	13	13	6	4	10	3	13	13
"NM_013685"	4	2	8	3	3	13	7	10	3	12	4	5	10	4	3	13	7	5	4	12
"NM_013687"	11	1	4	7	8	12	13	4	10	1	8	12	8	6	11	12	1	8	2	4
"NM_013691"	11	1	4	7	8	12	13	4	10	1	8	12	8	6	11	12	1	8	2	4
"NM_013703.1"	11	1	4	7	8	12	13	4	10	1	8	12	8	6	11	12	1	8	2	4
"NM_013723.1"	12	13	8	2	11	10	7	1	13	9	10	10	10	9	3	9	7	5	13	13
"NM_013733"	4	2	12	4	6	13	7	10	3	12	4	10	6	4	12	13	6	10	4	12
"NM_013736"	10	8	13	9	1	7	1	9	11	13	1	3	6	2	12	3	11	4	8	1
"NM_013747"	9	9	8	13	3	8	3	2	5	3	9	13	3	8	1	2	12	10	12	7
"NM_013751.2"	12	11	3	2	11	10	9	1	13	9	10	7	13	13	6	4	7	3	13	13
"NM_013754"	6	8	7	9	1	7	1	9	11	13	1	3	1	2	12	3	11	4	8	1
"NM_013755"	5	11	9	10	9	4	10	3	13	10	11	8	7	13	2	4	3	3	9	10
"NM_013758.1"	2	7	9	6	4	1	10	6	12	5	5	8	12	12	4	10	3	2	9	11
"NM_013760.1"	13	13	2	1	2	3	2	13	8	8	2	11	2	9	8	5	2	1	5	5
"NM_013761"	4	2	5	4	13	13	3	10	6	12	4	10	5	4	5	13	8	10	10	12
"NM_013761.2"	13	13	2	1	11	10	2	13	8	8	10	11	2	9	8	9	2	1	13	13
"NM_013769"	11	1	4	7	8	3	13	4	10	1	8	12	8	6	11	12	1	8	2	5
"NM_013781"	12	13	2	3	11	10	2	1	8	9	10	7	10	9	3	9	7	5	13	13
"NM_013784"	10	8	13	3	3	13	1	9	11	3	9	5	6	4	12	3	6	4	8	1
"NM_013791.1"	2	7	6	6	4	1	10	6	12	5	5	9	12	12	4	10	4	2	7	11
"NM_013792"	12	2	3	2	11	2	9	1	13	9	10	7	4	13	3	9	7	3	3	13
"NM_013835.1"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	2	6	6	10
"NM_013835.2"	5	11	2	2	11	10	10	3	13	10	11	8	13	9	6	4	10	3	9	10
"NM_013842"	10	13	2	3	3	8	5	2	5	3	9	5	10	8	1	2	12	5	12	7
"NM_013846"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	9	1	8	7	11	9
"NM_013848"	10	13	2	3	3	8	7	2	3	3	9	5	10	9	3	9	7	5	12	7
"NM_013860"	9	12	10	13	10	11	4	5	9	4	7	13	9	1	9	7	9	12	10	6
"NM_013865.1"	13	13	2	1	2	10	2	13	8	8	2	11	2	9	8	5	2	1	13	5
"NM_013871"	11	1	4	7	2	3	13	13	10	1	8	11	8	6	8	5	1	1	2	5
"NM_013878"	11	4	9	7	9	3	8	13	7	1	8	12	8	5	8	5	1	6	5	5
"NM_013880"	6	8	12	9	1	7	1	9	11	13	1	3	6	2	12	3	11	4	8	1
"NM_013885"	10	5	7	3	3	5	6	12	2	11	6	5	1	7	10	11	11	13	1	2
"NM_013890.1"	12	13	2	3	3	10	2	1	8	9	10	5	10	9	3	9	7	5	13	13
"NM_013895.1"	5	11	9	10	12	4	9	3	13	10	11	8	7	13	2	8	3	3	6	10
"NM_013906"	5	13	9	1	9	10	2	13	8	8	11	11	13	9	6	8	2	1	13	10
"NM_013918"	10	5	7	3	7	5	6	12	2	11	6	5	1	7	10	11	11	13	1	2
"NM_013918.1"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_013923"	10	5	13	8	7	8	5	2	2	11	9	5	3	8	1	2	12	13	12	2
"NM_013923.1"	13	13	2	1	2	3	2	13	8	8	2	11	2	9	8	5	2	1	5	5
"NM_013929"	5	10	9	10	9	3	11	13	7	10	11	8	7	11	2	5	9	6	5	10
"NM_013932.1"	2	13	2	6	3	8	2	2	5	5	9	5	3	9	1	2	7	5	12	7
"NM_015732"	11	1	4	7	8	3	13	13	10	1	8	11	8	6	11	5	1	8	5	5
"NM_015734.1"	4	2	12	4	6	13	7	10	3	12	4	3	6	4	12	13	6	10	4	12
"NM_015740.1"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NM_015741"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	9	1	8	7	11	6
"NM_015760.1"	5	13	2	1	11	10	2	3	8	10	10	8	13	9	6	8	10	1	13	13
"NM_015771.2"	12	13	2	1	11	10	2	1	8	9	10	7	12	9	6	9	7	5	13	13
"NM_015774.1"	6	8	12	9	1	7	1	9	11	13	1	3	6	2	12	3	6	4	8	1
"NM_015786"	1	12	10	5	12	6	4	5	13	2	7	10	11	1	7	7	3	3	9	3
"NM_015792"	3	3	11	12	5	2	12	11	4	7	3	1	4	3	13	6	5	9	3	8
"NM_015795"	1	10	1	5	12	6	11	5	1	2	7	4	11	1	7	7	3	12	9	3
"NM_015801.1"	1	12	2	5	12	6	4	5	8	2	7	4	11	1	7	7	3	11	10	3
"NM_015820"	8	6	11	11	13	9	12	7	4	6	12	1	5	10	13	1	8	7	11	9
"NM_015821"	12	11	3	2	11	10	9	1	13	9	10	7	13	13	6	4	10	3	13	13
"NM_015827"	10	9	8	3	3	8	7	2	6	3	9	10	10	4	1	2	12	10	12	7
"NM_015830"	12	13	2	2	11	10	2	1	8	9	10	7	13	9	6	9	7	3	13	13
"NM_016660"	6	8	13	9	1	7	1	9	11	13	6	3	1	2	12	3	11	4	8	1
"NM_016668"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	5	1	8	7	11	9
"NM_016674"	13	13	2	1	2	10	2	13	8	8	2	11	2	9	8	5	2	1	13	13
"NM_016683"	12	13	2	1	11	10	2	1	8	9	10	7	13	9	6	9	7	1	13	13
"NM_016684.1"	5	4	9	1	9	4	8	13	7	8	11	11	7	5	8	8	2	1	6	10
"NM_016689"	4	2	8	4	6	13	7	10	3	12	4	10	12	4	3	13	6	10	4	12
"NM_016690.2"	10	8	13	3	3	13	7	9	11	12	4	3	6	4	12	3	6	4	8	1
"NM_016692"	4	8	12	4	6	13	7	10	11	12	4	10	6	2	12	13	6	10	4	12
"NM_016693"	10	5	13	3	3	8	6	2	2	3	9	5	1	7	10	11	11	4	1	2
"NM_016705"	5	4	9	10	9	4	8	3	7	10	11	8	7	5	2	8	13	6	6	10
"NM_016707.1"	5	13	9	1	9	3	10	13	8	10	11	8	7	9	2	5	2	1	9	10
"NM_016710"	9	10	1	13	10	11	11	8	9	4	13	13	9	11	9	2	9	12	5	6
"NM_016718"	8	6	5	11	13	9	3	7	6	6	12	2	5	10	5	1	8	7	11	9
"NM_016765"	11	1	4	7	8	12	13	4	10	1	8	12	8	6	11	12	1	8	2	4
"NM_016767"	6	8	13	9	1	7	1	9	11	13	1	3	6	2	12	3	11	4	8	1
"NM_016779"	4	2	12	4	6	13	7	10	3	12	4	3	10	4	3	13	6	4	4	12
"NM_016782"	8	6	5	11	13	9	3	7	4	6	12	2	5	10	13	1	8	7	11	9
"NM_016786"	10	2	8	3	3	13	7	2	3	3	4	5	10	4	3	9	7	5	12	7
"NM_016789"	12	13	8	3	11	10	2	1	6	9	10	10	10	9	3	9	7	5	13	13
"NM_016794.1"	13	10	2	1	2	3	2	13	8	8	2	11	2	11	8	5	2	1	5	5
"NM_016810"	6	8	12	9	1	7	1	9	11	13	1	3	6	2	12	3	6	4	8	1
"NM_016844.1"	9	10	1	13	12	11	4	5	9	2	7	13	9	11	9	7	9	12	10	3
"NM_016846.1"	6	8	12	9	1	7	1	9	11	13	1	3	6	2	12	3	6	4	8	1
"NM_016852"	12	11	3	2	11	10	9	1	13	9	10	7	13	13	6	4	10	3	13	13
"NM_016856"	7	5	7	8	7	8	5	2	2	11	9	9	3	8	1	2	12	13	12	7
"NM_016859"	4	2	12	4	6	13	7	10	3	12	4	2	10	4	5	13	6	10	4	9
"NM_016868.1"	10	8	13	3	3	13	7	9	3	3	4	5	10	4	3	3	6	4	8	1
"NM_016873"	7	5	7	8	7	5	6	2	2	11	6	6	1	7	10	11	12	13	1	2
"NM_016878.1"	1	13	2	3	3	8	2	2	1	2	7	5	10	9	3	9	7	5	10	3
"NM_016888"	10	5	13	3	3	8	6	2	5	3	9	5	1	8	1	2	12	13	12	7
"NM_016891"	12	13	2	1	11	10	2	13	8	9	7	8	13	9	6	8	2	1	13	13
"NM_016893"	13	10	4	1	2	3	13	13	10	8	2	11	2	11	8	5	2	1	5	5
"NM_016894.1"	13	1	4	7	2	3	8	13	10	8	2	11	8	6	8	12	2	1	2	5
"NM_016898.1"	7	5	7	8	7	5	6	12	2	11	6	6	1	7	10	11	11	13	1	2
"NM_016900.3"	11	1	4	7	8	12	13	4	10	1	8	12	8	6	8	12	1	8	2	4
"NM_016900.4"	11	1	4	7	8	12	13	4	10	1	8	12	8	6	8	12	1	8	2	4
"NM_016900.6"	11	1	4	7	8	12	13	4	10	1	8	12	8	6	8	12	1	8	2	4
"NM_016900.8"	11	1	4	7	8	12	13	13	10	1	8	12	8	6	8	12	1	8	2	4
"NM_016910"	12	11	3	2	12	10	9	5	13	2	7	7	13	13	6	4	7	3	9	13
"NM_016916.1"	5	4	9	10	9	3	8	13	7	10	11	11	7	5	8	5	2	1	5	5
