"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"AK030562"	4	9	16	9	4	5	8	18	15	19	4	14	13	10	7	17	6	2	20	2	10	8	15	5	7
"AK030583"	11	9	12	9	4	5	17	3	1	19	15	14	12	15	18	6	6	2	20	1	10	8	20	14	19
"AK030587"	11	6	18	8	16	15	19	4	5	2	5	12	11	5	2	12	14	20	2	4	5	13	7	14	18
"AK030594"	14	20	19	1	10	2	18	13	19	20	16	8	3	1	10	8	11	10	3	20	20	15	16	12	9
"AK030614"	4	9	12	9	4	5	5	3	1	19	15	14	12	10	18	6	6	2	5	1	13	8	7	14	19
"AK030621"	8	18	15	13	11	18	11	10	13	16	3	18	15	19	12	19	19	12	10	10	2	18	1	9	11
"AK030723"	11	19	12	15	11	10	3	7	5	2	6	12	11	2	19	12	14	2	15	4	17	13	7	14	18
"AK030930"	10	12	20	14	6	18	11	8	14	9	20	3	15	20	17	3	3	1	10	10	2	11	8	19	8
"AK031053"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	13	15	4	13	15	9	14	3	16
"AK031113"	6	13	13	18	19	20	12	19	2	1	13	10	5	16	3	5	4	7	16	18	14	2	3	20	10
"AK031225"	1	9	12	9	4	5	8	3	1	19	15	14	12	15	18	6	6	2	2	1	10	8	6	20	19
"AK031263"	8	4	20	15	3	18	11	2	13	11	3	18	15	4	17	18	9	17	10	5	2	11	8	16	8
"AK031365"	4	9	16	9	4	5	8	3	1	19	15	14	12	15	18	6	6	2	20	1	10	8	20	13	19
"AK031392"	18	15	17	19	15	3	10	6	8	11	16	1	3	9	15	4	1	4	3	9	1	3	17	16	12
"AK031485"	11	6	18	8	4	15	19	7	5	2	5	12	11	14	11	12	14	20	15	4	16	13	7	14	18
"AK031495"	4	9	16	9	1	10	8	18	15	19	4	14	13	8	7	17	5	2	20	2	10	1	15	15	7
"AK031507"	12	16	1	2	13	17	9	20	6	15	14	16	16	14	1	15	10	13	5	11	3	7	5	4	14
"AK031634.1"	1	9	16	18	5	5	8	18	1	19	13	14	1	15	18	5	6	2	16	1	10	8	6	20	17
"AK031639"	9	5	2	6	20	11	17	1	16	14	10	7	9	11	9	19	7	3	19	16	12	14	11	8	8
"AK031823"	5	9	8	11	12	19	5	3	18	3	2	14	20	3	18	16	6	9	12	1	5	8	13	13	4
"AK031876"	15	14	18	12	1	6	13	9	15	13	4	12	13	10	7	17	5	2	5	2	9	4	15	15	7
"AK031889"	1	9	16	11	5	19	8	18	18	3	13	14	20	3	18	5	6	2	16	1	5	8	6	13	17
"AK031914"	18	4	20	15	3	3	11	2	4	11	6	6	8	2	15	18	1	10	8	5	4	3	12	16	8
"AK031919"	11	19	19	1	10	2	3	13	19	2	6	8	11	2	10	12	11	10	6	20	20	13	16	12	18
"AK032087"	11	6	12	9	4	5	19	3	5	2	15	12	12	15	18	12	10	2	1	1	5	8	7	14	18
"AK032159"	16	19	9	7	14	7	3	7	4	18	11	3	11	5	11	18	17	3	15	4	17	13	7	7	8
"AK032273"	11	19	17	15	15	2	3	6	4	2	6	8	11	2	15	12	11	10	6	4	20	13	12	12	18
"AK032322"	11	19	15	15	11	2	3	7	13	2	5	12	11	5	11	12	14	2	15	4	17	13	7	14	18
"AK032444"	11	6	18	8	16	6	19	4	5	2	5	12	1	5	20	16	14	2	2	19	5	10	7	14	18
"AK032448"	7	8	12	17	4	8	4	15	1	12	15	6	17	12	6	6	2	15	4	13	15	9	20	3	19
"AK032574"	16	16	14	15	14	7	3	7	4	18	10	3	16	4	1	19	17	13	15	6	3	7	5	11	14
"AK032685"	1	9	8	11	16	16	5	18	7	3	5	14	1	3	18	16	6	9	2	19	5	5	6	13	17
"AK032707"	14	3	7	10	8	14	7	11	8	20	16	1	7	1	14	11	9	19	3	17	7	19	17	6	20
"AK032739"	4	9	16	9	4	5	8	3	1	19	15	14	12	15	18	6	6	2	20	1	10	8	20	20	19
"AK032932"	19	20	15	13	11	4	1	3	1	16	3	17	19	18	12	6	19	5	14	1	18	12	9	9	15
"AK032990"	15	6	18	8	16	6	19	4	5	2	5	12	11	5	20	12	14	20	2	4	17	10	7	14	18
"AK032998"	15	14	15	7	11	17	13	18	7	13	19	9	1	8	20	14	7	13	5	11	17	4	15	15	14
"AK033078"	5	11	8	11	12	19	5	3	18	3	2	4	12	3	18	6	18	9	12	1	5	8	13	13	4
"AK033152"	11	6	18	8	16	6	19	4	5	2	5	12	11	5	2	12	14	20	2	12	5	10	7	14	18
"AK033165"	5	6	18	8	16	6	19	4	5	5	5	12	11	3	2	16	14	20	2	12	5	10	7	14	18
"AK033256"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"AK033274"	4	9	12	9	4	5	8	3	1	19	15	14	12	15	18	6	6	2	20	1	10	8	20	5	19
"AK033340"	14	3	7	10	10	14	7	11	19	20	16	13	7	1	14	8	13	19	9	17	7	19	17	6	20
"AK033346"	11	20	19	1	10	2	18	13	19	12	12	6	18	2	10	8	11	10	9	20	20	15	16	12	9
"AK033348"	11	19	12	15	4	15	3	7	5	2	5	12	11	2	20	12	14	10	15	4	17	13	7	14	18
"AK033357"	19	7	5	4	2	4	5	14	10	3	17	17	1	18	18	9	8	5	14	1	13	5	9	1	15
"AK033408"	16	4	20	15	3	7	11	2	4	11	6	3	8	4	19	18	17	17	8	5	4	3	8	7	8
"AK033436"	3	19	15	15	11	18	3	7	4	2	6	18	15	19	12	18	19	10	10	10	2	13	1	9	8
"AK033485"	6	13	16	18	5	20	8	19	2	1	13	19	5	16	3	5	4	14	16	18	9	2	3	20	10
"AK033629"	1	13	4	18	19	20	12	12	2	3	13	10	5	16	18	5	6	7	16	12	14	2	3	20	10
"AK033698"	5	11	8	11	12	19	5	3	18	3	2	4	20	3	2	16	18	9	12	1	5	16	13	13	4
"AK033702"	4	9	16	9	4	5	8	18	1	19	15	14	1	15	18	6	6	2	20	1	10	5	6	5	17
"AK033780"	7	8	12	9	4	5	9	3	1	19	10	9	18	15	6	6	2	2	4	13	15	5	20	3	19
"AK033800"	5	1	8	11	18	19	5	12	18	3	8	15	14	6	18	13	15	9	11	3	19	16	13	13	1
"AK033926"	3	18	15	13	11	4	1	3	1	16	3	17	1	18	12	6	19	8	14	1	13	5	9	9	15
"AK033933"	4	9	16	9	5	5	8	3	5	19	15	14	12	10	18	6	6	2	20	1	10	8	15	14	7
"AK033959"	11	20	12	11	4	5	5	3	1	2	15	4	12	11	18	6	7	2	2	1	5	8	13	14	4
"AK033971"	10	4	20	14	3	18	10	2	4	11	20	3	8	20	17	4	3	1	8	5	4	3	8	19	6
"AK034051"	18	19	17	15	15	3	10	6	4	11	6	8	3	9	15	4	1	10	6	5	20	3	12	16	12
"AK034064"	18	4	17	15	3	3	10	6	4	11	6	3	8	9	15	4	1	4	6	5	4	3	12	16	12
"AK034081"	19	20	12	4	2	4	1	13	10	4	17	17	19	18	10	6	8	5	9	17	18	12	16	1	15
"AK034162"	4	14	9	7	1	10	2	18	7	13	19	9	13	5	20	14	10	6	17	19	17	1	15	15	8
"AK034299"	12	16	1	2	13	5	13	20	5	15	14	14	1	14	1	15	10	2	5	11	13	8	7	14	14
"AK034313"	11	19	18	7	16	15	3	7	5	2	5	12	11	5	20	12	14	20	15	4	17	13	7	14	18
"AK034320"	4	8	12	9	4	5	4	3	1	19	15	6	12	15	18	6	2	2	4	1	15	8	20	3	19
"AK034459"	11	19	12	9	4	5	3	3	5	2	15	6	11	2	10	12	2	2	15	4	15	13	7	14	18
"AK034546"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"AK034574"	5	9	16	11	5	5	5	3	1	5	15	14	12	15	18	6	6	2	12	1	5	8	13	13	4
"AK034595"	4	14	12	9	4	5	2	18	1	19	15	9	1	15	20	14	14	2	5	11	10	8	20	15	19
"AK034698"	4	9	12	9	4	5	8	3	1	19	15	14	18	15	19	6	6	2	20	1	10	8	20	5	19
"AK034708"	8	17	6	3	7	18	16	16	11	8	1	18	2	7	13	20	20	12	18	10	2	20	1	17	13
"AK034763"	7	8	10	17	17	8	4	15	12	12	12	6	17	2	6	1	2	15	4	13	15	9	14	12	16
"AK034785"	14	20	19	1	10	2	18	13	19	20	6	8	3	2	10	8	11	10	9	20	20	15	16	12	9
"AK034805"	19	7	8	11	12	4	5	3	16	3	15	4	12	11	18	2	7	5	14	1	12	12	13	1	15
"AK034807"	15	2	18	9	1	10	6	9	5	19	11	12	11	10	19	12	5	20	15	4	11	1	7	14	18
"AK034923"	1	9	16	12	19	16	8	18	7	3	13	14	1	8	18	5	6	14	16	19	9	5	6	20	17
"AK034984"	11	19	18	15	14	15	3	7	4	2	6	12	11	5	15	12	14	10	15	4	17	13	7	14	18
"AK034986"	3	18	15	13	11	18	18	10	13	16	3	17	15	19	12	7	19	8	10	10	2	18	1	9	11
"AK034997"	11	20	19	1	10	2	18	13	19	2	5	8	18	2	10	8	11	10	2	20	20	15	16	12	9
"AK035020"	9	5	2	6	4	11	17	1	16	14	15	7	9	11	9	2	7	3	19	16	12	8	11	8	2
"AK035116"	18	19	17	19	15	3	10	6	19	11	6	8	3	2	15	4	1	10	6	20	20	3	12	16	12
"AK035117"	10	12	20	14	6	12	11	8	14	9	20	5	8	20	17	3	3	11	8	15	4	11	8	19	6
"AK035173"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"AK035249"	11	18	15	9	11	5	3	7	13	2	15	12	11	5	12	6	14	2	15	4	17	8	7	14	18
"AK035327"	18	19	17	15	15	18	3	6	13	11	6	18	15	2	15	8	1	10	6	10	3	13	12	16	11
"AK035370"	5	11	8	11	12	19	5	4	18	3	2	4	20	3	2	16	18	9	12	12	5	8	13	13	4
"AK035394"	4	9	12	9	4	5	5	3	1	19	15	14	12	15	18	6	6	2	20	1	10	8	20	13	19
"AK035459"	5	11	8	20	12	1	20	12	20	10	2	15	14	6	4	13	15	18	11	3	19	16	18	2	1
"AK035704"	5	9	12	11	4	5	5	3	1	3	15	14	12	15	18	6	6	2	12	1	10	8	20	13	19
"AK035727"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	13	15	9	14	3	16
"AK035730"	18	15	17	19	15	3	10	6	19	11	6	8	3	9	15	4	1	10	6	20	20	15	12	12	12
"AK035753"	4	9	16	9	4	5	8	3	1	19	15	14	12	15	19	6	6	2	20	2	10	1	20	5	19
"AK035837"	7	8	12	9	4	5	4	3	1	12	15	6	12	15	6	6	2	2	4	13	15	8	20	3	19
"AK035845"	1	9	16	11	5	20	8	18	2	3	19	19	1	16	18	5	6	7	16	1	14	5	3	20	17
"AK035943"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"AK035950"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	13	15	9	14	3	16
"AK036024"	11	20	19	1	10	2	18	13	19	2	6	8	3	2	10	8	11	10	6	20	20	15	16	12	9
"AK036030"	4	9	12	9	4	5	8	3	1	19	15	14	12	15	18	6	6	2	20	1	10	8	20	5	19
"AK036096"	3	18	15	13	11	5	18	3	13	16	3	9	12	19	12	6	19	8	10	10	2	18	1	9	11
"AK036225"	16	4	6	15	14	7	11	2	4	18	10	3	8	4	17	18	17	17	8	6	3	11	8	7	8
"AK036246"	11	19	12	9	4	15	3	3	5	2	15	6	18	2	10	12	14	2	15	4	16	8	7	14	18
"AK036400"	16	19	9	7	14	7	3	7	4	2	11	12	11	5	11	12	17	20	15	4	17	13	7	14	18
"AK036708"	14	3	7	10	8	14	7	11	8	20	16	1	7	1	14	8	9	19	9	17	7	19	17	6	20
"AK036733"	10	4	20	15	3	18	11	2	4	11	20	3	8	20	17	18	3	1	8	5	4	3	8	19	12
"AK036981"	3	18	15	13	11	4	18	14	13	16	3	18	15	18	12	20	19	8	10	10	13	18	1	9	11
"AK037068"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	13	15	9	14	3	16
"AK037075"	11	20	19	1	10	2	18	13	19	2	6	8	12	2	10	8	11	10	9	20	20	15	16	12	9
"AK037363"	11	5	2	6	4	11	17	1	16	2	5	7	9	11	10	2	7	3	19	19	12	8	11	8	2
"AK037375"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	13	15	9	14	3	16
"AK037426"	11	6	18	8	11	5	19	3	5	2	5	12	11	15	20	12	14	2	2	1	5	8	7	14	18
"AK037440"	18	19	17	15	15	3	3	6	4	11	6	1	7	9	15	19	1	10	6	6	3	3	12	16	12
"AK037465"	11	19	17	15	14	3	3	7	4	2	6	12	11	9	11	12	1	10	15	4	3	13	12	16	18
"AK037553"	7	8	10	17	17	8	7	15	12	12	12	13	17	12	6	1	13	15	4	17	15	9	14	3	16
"AK037554"	6	13	4	18	19	20	12	19	2	1	13	10	5	16	3	5	4	7	16	18	14	2	3	20	10
"AK037559"	11	6	18	8	5	6	19	4	5	5	5	12	11	10	2	12	6	2	15	12	5	8	7	14	18
"AK037633"	14	3	7	19	10	14	18	11	19	20	16	1	3	1	15	8	9	19	9	20	7	15	17	12	20
"AK037794"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	13	15	4	13	15	9	14	3	16
"AK037905"	11	20	19	1	10	2	18	13	19	2	6	12	11	2	10	8	11	10	6	20	20	15	16	12	18
"AK037956"	4	5	12	9	4	5	17	18	1	19	15	6	12	15	19	6	11	2	20	13	10	8	20	5	19
"AK037994"	3	18	17	15	10	18	11	10	13	16	3	18	15	19	12	7	19	10	10	10	2	18	1	9	11
"AK037999"	11	20	19	1	10	2	18	13	19	2	6	13	7	2	10	8	9	10	9	17	20	15	16	16	18
"AK038054"	11	19	12	1	11	2	18	13	5	2	5	12	11	2	10	12	14	10	2	4	17	13	7	14	18
"AK038137"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"AK038147"	11	19	12	1	11	5	18	13	5	2	5	12	11	2	10	12	14	2	9	17	17	8	7	14	18
"AK038183"	4	9	12	9	4	5	2	3	1	19	15	6	12	15	19	6	2	2	20	1	10	8	20	5	19
"AK038232"	3	18	15	1	15	18	18	10	13	16	3	18	15	2	12	7	11	10	10	10	2	18	1	12	11
"AK038241"	2	13	4	18	18	20	12	12	2	1	13	10	5	16	3	5	15	7	16	18	14	2	3	20	10
"AK038247"	18	19	19	1	15	3	18	6	19	11	6	8	3	9	15	8	1	10	6	20	20	15	12	12	9
"AK038250"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	13	15	9	14	3	16
"AK038251"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	13	15	9	14	3	16
"AK038285"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	13	15	9	14	3	16
"AK038363"	3	18	15	13	11	18	11	10	13	16	3	18	15	19	12	7	19	8	10	10	2	18	1	9	11
"AK038463"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	13	15	9	14	3	16
"AK038517"	5	9	4	11	18	19	5	12	20	3	8	14	12	6	18	13	6	18	11	1	19	16	13	13	1
"AK038647"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	13	15	9	14	3	16
"AK038653"	20	16	1	2	13	17	9	20	6	15	14	20	16	14	1	15	10	13	1	14	16	7	5	11	14
"AK038710"	14	3	7	10	17	14	7	11	12	20	12	13	17	1	14	1	13	19	9	17	7	19	14	6	20
"AK038743"	7	8	12	9	4	5	4	3	1	12	15	6	12	15	6	6	2	15	4	13	15	8	20	3	19
"AK038762"	3	18	15	13	11	18	18	10	13	16	3	6	15	19	12	7	19	8	10	10	2	18	1	9	11
"AK038819"	8	4	6	3	7	18	11	16	4	8	10	18	8	4	13	18	20	17	8	6	3	11	8	17	11
"AK038885"	11	20	19	1	10	2	18	13	19	2	5	12	18	2	10	8	11	10	2	1	18	15	16	12	9
"AK038901"	5	9	8	11	12	19	5	3	1	3	15	4	12	15	18	6	6	9	12	1	5	8	13	13	4
"AK039098"	5	9	8	11	12	19	5	3	18	3	2	4	12	3	18	6	6	9	12	1	5	8	13	13	4
"AK039177"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"AK039242"	11	6	18	8	16	16	19	4	7	3	5	12	1	3	2	16	14	2	2	19	5	10	6	14	4
"AK039291"	6	9	16	18	19	20	8	19	15	1	13	14	5	8	18	5	6	14	16	18	10	8	3	20	7
"AK039475"	11	6	18	9	4	6	19	4	5	2	5	14	12	10	2	16	6	2	5	12	5	8	7	14	18
"AK039594"	5	9	8	11	18	19	5	12	18	3	2	15	20	6	18	13	6	9	11	1	19	16	13	13	1
"AK039674"	11	6	18	8	4	15	19	3	5	2	5	12	11	5	20	12	14	2	2	1	17	8	7	14	18
"AK039886"	11	19	17	15	15	3	3	7	4	2	6	3	11	2	15	12	1	10	6	4	20	13	12	16	18
"AK039890"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	13	15	9	20	3	19
"AK039908"	11	19	12	15	4	15	3	7	5	2	6	6	11	2	11	12	2	2	15	4	15	13	7	14	18
"AK040026"	4	9	12	9	4	5	8	3	1	19	15	9	12	15	18	6	6	2	20	1	10	8	20	5	19
"AK040094"	18	4	20	15	3	18	10	2	4	11	20	18	8	9	15	4	1	1	6	5	4	3	8	16	12
"AK040124"	11	20	19	1	10	2	18	13	19	2	6	18	18	2	10	8	11	10	9	20	20	15	16	12	9
"AK040147"	4	9	16	11	5	5	8	3	1	19	15	14	12	15	18	6	6	2	16	1	10	8	6	20	7
"AK040157"	4	8	12	9	4	5	4	3	1	19	15	6	12	15	18	6	2	2	4	1	15	8	20	3	19
"AK040209"	7	8	10	17	17	8	4	15	12	12	12	13	17	12	6	1	13	15	4	17	15	9	14	3	16
"AK040215"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	13	15	9	14	3	16
"AK040228"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"AK040384"	18	19	17	15	3	3	11	6	4	11	16	3	7	9	14	18	9	17	3	5	3	3	17	16	12
"AK040433"	3	18	15	13	11	18	16	10	13	16	3	18	15	19	12	7	19	8	10	10	2	18	1	9	11
"AK040447"	4	9	12	9	11	5	8	18	1	19	15	9	12	15	18	6	6	2	20	1	10	8	20	5	19
"AK040480"	16	4	17	15	14	7	3	7	4	11	10	3	8	4	15	18	17	17	8	5	3	13	12	7	8
"AK040485"	7	8	12	17	4	8	4	15	12	12	15	6	17	2	6	6	2	15	4	13	15	9	20	3	19
"AK040606"	6	13	4	18	5	20	12	19	2	1	13	10	5	16	3	5	4	7	16	18	14	2	3	20	10
"AK040662"	17	4	20	16	3	12	10	17	9	7	9	5	4	17	8	4	12	1	13	5	4	3	8	10	12
"AK040668"	15	2	9	9	1	10	6	9	17	13	4	11	10	10	7	17	5	6	17	2	11	1	15	15	5
"AK040677"	8	3	7	10	7	14	7	11	8	20	16	18	7	1	13	20	9	19	3	10	6	19	17	6	20
"AK040680"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	13	15	9	14	3	16
"AK040832"	20	16	14	2	4	15	9	3	5	2	15	9	11	14	20	12	14	2	1	14	17	8	7	14	18
"AK040876"	14	19	7	10	10	14	7	11	4	11	16	18	7	1	14	19	9	19	3	6	3	19	17	6	20
"AK040942"	18	4	17	15	3	3	10	2	4	11	20	3	8	4	15	18	1	17	3	5	3	3	8	16	12
"AK040970"	8	20	19	1	10	2	18	13	19	12	3	18	15	2	10	8	11	12	9	10	6	15	16	12	9
"AK041002"	4	14	16	9	1	10	2	18	15	19	4	11	13	8	7	17	5	6	17	2	10	4	15	15	19
"AK041025"	7	8	12	17	4	8	4	15	12	12	12	6	17	2	6	1	2	15	4	13	15	9	14	3	16
"AK041055"	4	9	12	9	4	5	8	18	1	19	19	14	12	15	18	6	6	2	20	1	10	8	20	14	19
"AK041224"	20	16	14	2	13	15	9	20	6	15	10	20	16	14	1	19	10	13	1	14	16	7	5	11	14
"AK041322"	10	12	20	14	6	18	11	8	14	9	20	18	15	20	17	3	3	1	10	10	2	11	8	19	8
"AK041425"	14	5	10	10	17	18	11	11	4	20	3	18	15	1	9	8	9	19	3	10	2	19	17	6	8
"AK041481"	10	12	20	14	6	12	11	8	14	9	20	5	8	20	17	3	3	1	8	15	4	11	8	19	6
"AK041701"	11	20	19	1	16	2	18	13	19	2	5	12	11	5	20	16	14	10	2	19	5	10	7	14	18
"AK041721"	3	9	15	13	11	5	5	3	1	3	15	14	12	15	18	6	19	2	14	1	18	8	13	9	19
"AK041736"	4	14	16	9	1	10	2	9	15	19	4	14	13	10	7	17	5	2	17	2	10	8	15	15	7
"AK041801"	18	10	3	16	3	3	10	17	9	11	9	5	4	17	8	4	12	4	13	5	4	3	4	16	12
"AK041802"	8	17	6	3	7	9	16	16	11	8	10	16	2	7	13	19	20	12	18	6	6	20	10	17	13
"AK041830"	11	6	18	8	16	6	19	4	5	2	5	12	11	5	2	12	14	20	15	12	17	8	7	14	18
"AK041831"	18	19	19	1	15	2	18	13	19	11	6	18	3	2	15	8	11	10	6	20	20	15	12	16	9
"AK041872"	5	9	8	11	5	19	5	4	18	5	2	14	20	3	2	16	6	9	12	12	5	8	13	13	4
"AK041888"	4	9	12	9	4	5	8	3	1	19	15	6	12	15	19	6	2	2	20	13	10	8	20	5	19
"AK042012"	11	6	18	8	16	6	19	4	5	2	5	12	11	5	20	12	14	2	2	4	10	10	7	14	18
"AK042094"	4	5	2	9	4	11	13	18	16	19	5	7	1	11	18	2	7	2	5	11	13	5	6	5	17
"AK042129"	4	5	12	9	4	11	17	1	1	19	15	6	9	11	9	6	2	2	20	13	12	8	20	5	19
"AK042132"	7	20	12	1	4	2	18	13	19	16	15	6	18	2	10	1	11	15	9	13	15	9	16	12	19
"AK042162"	11	6	18	8	4	5	19	3	5	2	5	12	11	10	10	12	14	2	2	1	10	8	7	14	18
"AK042218"	13	3	10	10	17	14	7	11	12	20	16	13	17	1	14	1	13	19	9	17	7	19	14	6	20
"AK042230"	11	18	15	9	11	5	19	3	13	2	5	12	11	10	19	12	19	2	20	4	10	8	7	14	18
"AK042273"	4	9	12	9	4	5	5	3	1	19	15	14	12	15	18	6	6	2	20	1	10	8	20	5	19
"AK042308"	10	4	20	14	3	18	11	2	13	11	3	18	15	19	17	18	3	17	10	10	2	11	1	19	11
"AK042317"	4	9	16	9	4	5	8	3	1	19	15	14	12	15	18	6	6	2	20	1	10	8	20	5	19
"AK042318"	20	16	14	2	7	15	9	20	6	15	10	20	16	14	1	19	10	13	1	6	16	7	5	11	14
"AK042419"	3	8	15	13	11	8	4	10	13	16	3	6	15	19	12	7	19	15	10	10	2	18	1	9	11
"AK042485"	11	19	18	15	14	7	3	7	4	2	6	12	11	5	20	12	14	10	15	4	17	13	7	14	18
"AK042489"	18	19	17	15	3	18	3	6	4	11	6	3	8	9	15	18	1	10	6	5	2	3	12	16	12
"AK042501"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"AK042563"	1	9	16	12	16	16	8	18	7	19	5	14	1	8	18	16	6	2	2	19	9	8	6	14	17
"AK042631"	7	8	12	9	4	5	4	3	1	12	15	6	12	15	18	6	2	2	4	1	15	8	20	3	19
"AK042673"	20	19	14	15	14	15	3	7	6	2	10	20	16	14	11	19	10	13	1	14	3	13	5	11	8
"AK042740"	18	19	17	19	15	3	10	6	19	11	6	8	3	9	15	8	1	10	6	20	20	15	12	12	12
"AK042793"	1	9	16	12	19	16	8	18	7	19	13	14	1	8	18	14	6	14	16	1	10	5	6	20	17
"AK042801"	4	9	12	9	4	5	8	3	1	19	15	6	12	15	19	6	2	2	20	1	10	8	20	5	19
"AK042830"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	13	15	9	14	3	16
"AK042905"	10	4	20	15	3	18	11	2	13	11	3	18	15	19	17	18	9	17	10	10	2	11	1	16	11
"AK042951"	6	9	16	18	5	16	8	19	15	5	13	10	13	16	3	5	4	14	16	18	9	2	15	20	7
"AK042973"	16	4	20	15	3	7	11	2	4	11	6	3	8	4	17	18	17	17	8	5	4	11	8	7	8
"AK042993"	15	14	9	6	1	11	2	1	7	13	7	7	9	5	7	2	7	3	17	16	17	14	11	15	5
"AK043001"	11	8	12	9	4	8	17	3	1	2	15	6	17	11	19	6	2	2	4	13	12	8	20	5	19
"AK043005"	7	8	10	17	17	8	4	15	12	12	12	6	17	12	6	1	2	15	4	17	15	9	14	3	16
"AK043066"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"AK043086"	6	13	4	18	19	20	12	19	2	1	13	10	5	16	3	5	4	7	16	18	14	2	3	20	10
"AK043317"	2	1	4	20	18	1	20	12	20	10	8	15	14	6	4	13	15	18	11	3	19	16	18	2	1
"AK043323"	7	8	12	9	4	5	4	3	1	2	15	6	12	15	19	6	2	2	4	13	15	8	20	5	19
"AK043334"	14	3	7	10	17	18	11	11	19	20	16	1	15	2	15	8	9	19	3	20	7	19	17	6	20
"AK043633"	19	7	5	4	11	4	1	3	1	4	17	17	19	18	16	9	8	5	14	1	18	5	9	1	15
"AK043703"	11	19	17	15	15	2	3	6	19	2	6	12	11	9	15	12	1	10	6	4	20	13	7	16	18
"AK043724"	3	18	15	13	11	18	18	10	13	16	3	18	15	19	12	7	19	8	10	10	2	18	1	9	11
"AK043736"	7	8	12	9	4	5	4	3	1	12	15	6	12	15	6	6	2	2	4	13	15	8	20	3	19
"AK043793"	18	4	17	15	15	3	3	6	4	11	6	3	8	4	15	4	1	10	6	5	4	3	12	16	12
"AK043899"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
"AK043950"	3	18	15	13	11	18	17	10	13	16	3	6	15	19	12	7	19	8	10	10	2	18	1	9	11
"AK044003"	3	18	15	13	11	18	11	10	13	16	3	18	15	19	12	7	19	6	10	10	2	18	1	9	11
"AK044044"	3	18	12	9	4	5	18	3	13	16	3	6	15	19	12	6	19	2	20	10	2	8	20	5	19
"AK044108"	12	16	1	2	13	17	9	20	6	15	10	16	16	14	1	15	10	13	1	6	3	7	5	11	14
"AK044191"	4	9	12	9	4	5	8	3	1	19	15	14	12	15	18	6	6	2	20	1	10	8	20	5	19
"AK044198"	7	8	12	17	4	8	4	3	1	12	15	6	18	12	6	6	2	15	4	13	15	9	20	3	19
"AK044293"	7	8	10	17	17	8	4	15	12	12	12	13	17	12	6	1	2	15	4	13	15	9	14	3	16
"AK044539"	7	8	12	9	4	5	4	3	1	12	15	6	12	12	19	6	2	2	4	13	15	8	20	5	19
"AK044606"	11	19	15	9	11	7	3	7	13	2	3	6	15	19	12	6	19	10	10	10	2	13	1	9	8
"AK044643"	3	5	12	9	4	5	17	3	13	16	3	6	12	15	12	6	19	2	20	10	12	8	20	9	19
"AK044681"	18	19	17	19	15	3	3	6	19	11	6	8	3	9	15	4	1	10	6	20	20	15	12	16	12
"AK044704"	11	19	12	9	4	5	3	7	5	2	5	12	11	5	19	12	14	2	15	4	17	13	7	14	18
"AK044724"	19	7	5	4	2	4	1	14	10	17	14	17	16	18	16	15	8	5	1	11	13	12	9	1	15
"AK044887"	9	5	2	6	20	11	17	1	16	14	7	7	9	11	9	2	7	3	19	16	12	14	11	8	2
