"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"	"B21"	"B22"	"B23"	"B24"	"B25"
"NM_030178"	8	4	3	8	6	3	4	4	8	8	3	4	2	6	9	6	3	8	9	7	3	5	8	3	3
"NM_030180.1"	9	3	2	6	7	5	1	3	6	2	1	5	1	9	1	9	1	2	3	9	9	4	4	8	7
"NM_030184.1"	4	2	9	9	9	7	8	6	1	4	9	7	3	5	6	5	5	5	1	9	2	2	2	7	1
"NM_030197.1"	8	4	3	8	3	1	4	7	8	9	3	4	6	1	9	4	3	3	4	7	3	7	8	5	3
"NM_030207"	6	9	6	7	1	4	9	5	2	6	6	2	5	4	7	8	6	1	2	3	6	6	5	6	6
"NM_030210"	4	9	6	7	1	4	9	5	2	1	2	7	5	4	6	5	5	1	2	9	9	6	2	6	6
"NM_030235"	9	3	8	6	7	5	4	9	5	2	7	5	7	9	1	9	4	8	3	4	4	5	4	2	7
"NM_030239"	2	9	2	7	1	9	9	2	1	6	6	3	5	4	7	9	2	1	6	8	7	4	5	6	6
"NM_030251"	4	9	6	9	1	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_030266"	1	4	5	8	6	3	4	4	8	8	6	9	2	6	2	6	9	8	9	5	5	5	8	3	8
"NM_030557"	9	6	2	6	7	5	1	2	4	2	1	5	8	9	1	9	2	8	6	8	4	4	4	8	7
"NM_030564"	8	4	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_030597"	1	1	4	8	6	3	3	4	7	3	4	9	2	6	2	6	9	4	9	5	5	9	3	3	8
"NM_030599"	1	1	4	3	2	6	3	8	7	3	4	8	9	2	3	2	9	4	7	6	8	9	3	1	8
"NM_030683"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_030683.1"	9	9	2	6	7	5	1	6	1	2	1	5	3	9	1	9	5	2	1	9	9	4	4	8	7
"NM_030684.2"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_030685.1"	3	1	4	3	2	6	3	8	7	3	4	8	9	2	3	2	7	4	7	6	8	9	3	1	5
"NM_030700"	4	9	6	7	1	4	9	6	1	1	2	7	5	4	6	5	5	1	2	9	9	6	2	6	6
"NM_030705"	1	4	7	8	6	3	4	4	8	8	7	9	2	3	2	6	9	8	9	5	5	5	8	2	8
"NM_030708"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_030715.1"	1	1	5	8	6	3	4	4	8	3	4	9	2	6	2	6	9	8	9	5	5	9	3	3	8
"NM_030722"	6	9	6	7	1	4	9	5	2	1	8	2	5	4	1	9	6	1	3	3	9	4	5	6	6
"NM_030886.1"	8	4	3	8	6	3	4	4	8	8	3	9	2	6	9	6	3	8	9	7	3	7	8	3	3
"NM_030890"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_031158.2"	6	7	6	7	1	4	5	5	2	6	6	2	5	4	7	8	6	9	2	3	6	3	5	6	6
"NM_031161"	1	1	4	3	2	6	3	8	7	3	4	8	9	2	3	2	7	4	7	5	8	9	3	1	8
"NM_031163.5"	1	1	4	8	6	3	3	4	7	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"NM_031170.1"	1	4	4	8	6	3	4	4	8	8	4	9	2	2	2	6	9	8	9	5	5	9	8	3	8
"NM_031172"	6	7	5	5	6	3	6	3	6	6	6	2	1	6	4	7	1	8	9	3	6	3	9	3	4
"NM_031174"	3	4	4	8	6	3	4	4	8	3	4	9	2	2	3	6	9	8	9	6	8	9	8	1	3
"NM_031179"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"NM_031189.4"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_031192"	6	7	5	8	6	3	4	4	8	6	6	9	2	6	7	6	1	8	9	3	6	5	8	3	6
"NM_031192.1"	7	8	7	8	6	3	6	4	6	7	7	9	2	6	4	6	9	8	9	2	5	8	9	3	8
"NM_031248"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	7	1
"NM_031251"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_031257"	8	4	3	2	3	1	4	7	3	8	3	4	6	1	9	4	3	8	4	7	3	7	8	5	3
"NM_031397"	2	3	1	7	6	3	7	2	4	6	8	3	7	7	1	3	2	7	9	8	7	4	7	2	9
"NM_031494"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_031842"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_031868"	6	9	6	7	1	4	5	5	2	6	2	2	5	4	7	8	6	9	2	3	6	6	5	6	6
"NM_031874.1"	4	9	6	7	1	4	9	5	2	1	2	2	5	4	7	8	6	1	2	3	9	6	5	6	6
"NM_032005"	7	8	7	5	8	8	6	3	6	7	7	3	1	6	4	7	1	6	5	2	6	8	9	3	4
"NM_032393.1"	6	7	5	7	6	3	5	4	2	6	8	2	2	7	2	6	9	9	9	5	6	3	5	2	8
"NM_032394.1"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_032418.1"	6	7	5	7	1	4	5	5	2	6	2	2	5	4	7	8	6	9	2	3	6	3	5	6	6
"NM_032540"	6	9	6	7	1	4	9	5	2	1	2	2	5	4	7	5	6	1	2	3	9	4	5	6	6
"NM_033078"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	5
"NM_033144"	6	9	6	7	1	4	9	5	2	1	2	2	5	4	7	8	6	9	2	3	6	6	5	6	6
"NM_033175.1"	1	4	4	8	6	3	4	4	8	8	4	9	2	3	2	6	9	8	9	5	5	9	8	1	8
"NM_033217.7"	6	8	5	7	4	4	5	5	2	5	8	2	1	6	7	3	6	9	9	3	7	3	7	3	9
"NM_033217.9"	6	7	5	7	4	4	5	5	2	5	8	2	5	6	7	8	6	9	2	3	7	3	7	3	9
"NM_033371"	4	2	9	9	9	7	9	6	1	4	9	7	3	5	6	5	8	5	1	9	2	2	2	7	1
"NM_033373"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_033444"	1	4	4	8	6	3	4	4	8	3	4	9	2	2	2	6	9	8	9	5	5	9	8	3	8
"NM_033522"	1	4	1	8	6	3	4	4	8	8	4	9	2	6	2	6	9	8	9	5	5	8	8	3	8
"NM_033524"	3	4	4	8	2	6	3	4	7	3	4	9	9	2	3	2	7	4	7	6	8	9	3	1	5
"NM_033561"	9	2	2	4	5	5	1	1	9	2	1	5	4	9	1	9	8	1	8	1	2	4	4	8	2
"NM_033601"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_033603"	3	1	4	3	2	6	3	8	7	3	4	8	9	2	3	2	7	4	7	6	8	9	3	1	5
"NM_033604"	6	7	5	7	6	4	5	5	2	6	8	2	2	7	7	6	6	9	9	3	6	3	5	2	6
"NM_033604.1"	6	7	5	7	6	4	4	5	2	6	6	2	5	6	7	8	6	8	3	3	4	4	5	3	6
"NM_033614"	8	4	3	8	6	3	4	4	8	9	3	9	2	2	9	6	3	8	9	7	3	7	8	3	3
"NM_033622"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_033623.1"	9	3	2	6	7	5	1	6	1	2	1	5	3	9	1	9	8	2	1	9	2	4	4	8	7
"NM_052976"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	1	2	3	6	3	5	2	6
"NM_052993"	3	4	4	8	2	6	3	4	8	3	4	8	9	2	3	2	7	4	7	6	8	9	3	1	5
"NM_053014.1"	8	4	3	8	6	3	4	4	8	8	3	9	2	2	2	6	3	8	9	7	5	5	8	5	3
"NM_053071"	9	2	9	9	9	5	1	6	9	2	1	5	3	9	1	9	8	5	1	9	2	4	4	8	1
"NM_053072"	1	4	4	8	6	3	4	4	8	3	4	9	2	2	3	6	9	8	9	5	5	9	8	1	3
"NM_053084.1"	7	8	7	5	8	8	6	3	6	6	6	2	1	6	4	7	1	6	5	2	6	8	9	3	6
"NM_053089"	1	4	4	8	6	3	4	4	8	3	4	9	2	2	2	6	9	8	9	5	5	9	8	3	8
"NM_053092"	8	4	3	2	6	3	4	4	8	8	3	4	2	1	9	4	3	8	9	7	3	7	8	5	3
"NM_053095"	3	1	4	3	2	6	3	8	7	3	4	8	9	2	3	2	7	4	7	6	8	9	3	1	5
"NM_053096"	7	8	7	5	8	8	6	3	6	7	7	1	1	6	4	7	1	6	5	2	1	8	9	3	4
"NM_053100"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	6	6
"NM_053111"	9	3	8	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"NM_053124"	1	4	4	8	6	3	3	4	8	3	4	9	2	2	2	6	9	4	9	6	5	9	3	1	8
"NM_053129"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	7	1
"NM_053140"	5	2	9	4	5	2	8	1	9	4	9	6	4	9	8	1	8	5	8	1	2	2	1	8	2
"NM_053142"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_053146"	4	9	2	9	9	7	9	6	1	1	1	7	3	9	6	5	5	1	1	9	9	4	2	8	1
"NM_053159"	1	4	4	8	6	3	4	4	8	3	4	9	2	2	2	6	9	8	9	5	5	9	8	1	8
"NM_053159.2"	1	4	5	8	6	3	4	4	8	8	6	9	2	6	2	6	9	8	9	5	6	5	8	3	8
"NM_053164.1"	2	6	5	8	6	3	7	4	8	5	8	3	2	7	2	6	9	7	9	8	7	1	7	2	8
"NM_053166"	2	6	5	1	4	9	5	2	4	5	6	3	8	6	5	3	2	7	6	8	7	1	7	3	9
"NM_053167"	1	1	4	8	2	6	3	4	7	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"NM_053182.1"	1	1	5	8	6	3	4	4	8	3	4	9	2	6	2	6	9	8	9	5	5	9	8	3	8
"NM_053184.1"	7	8	7	5	8	8	6	3	6	7	7	1	1	6	4	7	1	6	5	2	1	8	9	9	4
"NM_053193"	6	7	5	7	1	4	5	5	2	6	6	2	5	4	7	8	6	9	2	3	6	3	5	6	6
"NM_053204.1"	9	3	2	6	7	5	1	9	2	6	8	5	7	9	1	9	4	2	3	3	4	4	4	2	7
"NM_053215"	7	8	7	5	8	8	6	3	6	7	7	1	1	7	4	7	1	6	5	2	1	8	9	2	4
"NM_053224"	6	7	5	5	6	3	5	3	6	6	6	2	2	6	7	8	1	8	9	3	6	8	9	3	6
"NM_053237"	6	7	5	7	6	3	5	4	8	6	8	2	2	6	7	6	6	9	9	3	6	3	5	3	8
"NM_053246"	4	9	2	9	9	7	9	6	1	1	2	7	3	5	6	5	5	1	1	9	9	6	2	7	1
"NM_053256"	9	3	8	6	7	5	1	9	5	2	7	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"NM_053264"	7	8	8	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_053273"	6	7	5	7	6	3	5	4	2	6	6	2	2	6	7	6	6	9	9	3	6	3	5	3	6
"NM_054040.1"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_054042.1"	1	1	4	8	6	3	3	4	8	3	4	9	2	2	2	6	9	4	9	5	5	9	3	3	8
"NM_054055"	8	4	3	8	6	3	4	4	8	8	3	9	2	1	9	6	3	8	9	7	3	7	8	3	3
"NM_054070"	1	1	4	8	6	3	3	4	8	3	4	9	2	6	2	6	9	4	9	5	5	9	3	3	8
"NM_054081"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	6	6
"NM_054082"	6	7	5	7	1	4	5	5	2	6	8	2	2	6	7	8	6	9	9	3	6	3	5	3	6
"NM_054090"	1	8	7	8	6	3	6	4	6	7	7	9	2	6	4	6	9	6	9	2	1	8	9	3	8
"NM_054097"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_078484"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_080442"	7	8	7	5	8	8	6	3	6	7	7	1	1	6	4	7	1	6	5	2	1	8	9	3	4
"NM_080443"	7	8	7	5	6	3	6	4	6	7	7	1	1	6	4	7	1	6	9	2	1	8	9	3	4
"NM_080468.1"	9	2	2	4	5	5	8	1	9	2	1	6	4	9	1	9	8	5	8	1	2	4	1	8	2
"NM_080469"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_080560.1"	6	7	5	7	6	4	5	5	2	6	6	2	5	6	7	8	6	8	2	3	6	3	5	3	6
"NM_080843"	3	4	4	8	2	3	4	4	8	3	4	9	2	2	3	6	7	4	9	6	8	9	8	1	5
"NM_126166.1"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_130456"	2	3	5	7	6	3	6	4	8	6	8	3	2	7	1	6	2	7	9	4	7	4	7	2	8
"NM_130458"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_130858"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_130864.2"	5	2	2	4	5	2	8	1	9	4	1	6	4	9	8	1	8	5	8	1	2	4	1	8	2
"NM_130886"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_130905"	6	7	5	7	6	3	5	4	8	6	6	2	2	6	7	6	6	8	9	3	6	3	5	3	6
"NM_133194"	1	1	4	8	6	3	3	4	8	3	4	9	2	2	2	6	9	4	9	5	5	9	3	3	8
"NM_133198"	4	9	9	9	9	7	9	6	1	1	9	7	3	5	6	5	5	1	1	9	9	2	2	7	1
"NM_133199"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_133208.1"	9	9	2	6	7	5	1	6	1	2	1	5	3	9	1	9	8	2	8	9	4	4	4	8	7
"NM_133212"	3	4	4	3	2	6	3	8	7	9	4	8	9	2	3	2	7	3	7	6	8	9	8	1	5
"NM_133215"	8	4	3	8	6	3	4	7	8	8	3	4	2	1	9	4	3	8	9	7	3	7	8	5	3
"NM_133216"	1	4	4	8	6	3	3	4	8	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"NM_133225.1"	8	4	1	8	6	3	4	4	8	8	5	4	2	6	5	3	3	8	9	7	3	5	8	3	3
"NM_133235"	2	6	5	1	1	9	7	2	4	5	6	3	8	6	5	3	2	8	6	3	6	1	7	3	9
"NM_133239"	7	9	7	9	9	7	9	3	1	7	2	7	1	9	6	5	1	1	1	9	9	8	9	7	1
"NM_133249"	6	7	5	7	1	4	5	5	2	6	6	2	5	4	7	8	6	9	2	3	6	3	5	6	6
"NM_133254"	6	7	5	7	1	4	5	5	2	6	6	2	5	4	7	8	6	9	2	3	6	3	5	6	6
"NM_133348"	4	2	9	9	9	7	9	6	9	4	9	7	3	5	6	5	8	1	1	9	2	2	2	7	1
"NM_133353.1"	2	6	1	8	6	3	7	4	8	8	5	9	2	2	2	3	9	7	9	8	7	1	7	4	8
"NM_133355"	6	8	5	7	6	3	5	4	6	6	8	2	2	6	4	6	9	9	9	2	1	3	9	3	8
"NM_133365.1"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_133500"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	6	6
"NM_133626"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_133654"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_133676"	9	3	2	6	7	5	1	6	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"NM_133676.1"	4	9	6	9	9	7	9	6	1	1	2	7	3	5	6	5	5	1	1	9	9	4	2	7	1
"NM_133680"	6	3	5	7	6	4	1	5	2	2	6	2	7	6	7	9	6	2	3	3	4	4	4	3	6
"NM_133681"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_133693"	1	8	7	8	6	3	6	4	8	7	8	9	2	6	2	6	9	6	9	2	1	8	9	2	8
"NM_133697"	4	9	6	9	9	7	9	6	1	1	2	7	3	5	6	5	5	1	1	9	9	6	2	7	1
"NM_133704.1"	9	9	2	9	9	5	9	6	1	2	1	5	3	9	1	9	5	1	1	9	9	4	4	8	1
"NM_133704.3"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_133727.1"	6	7	5	7	1	4	5	5	2	6	2	2	5	4	7	8	6	9	2	3	6	6	5	6	6
"NM_133731"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_133737.1"	6	4	5	8	6	3	4	4	8	6	6	9	2	6	7	6	6	8	9	3	6	3	8	3	6
"NM_133739.1"	6	7	2	7	1	4	9	5	2	6	6	2	5	6	7	8	6	1	2	3	6	3	5	3	6
"NM_133744"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	9	6	9	2	3	6	3	5	2	6
"NM_133750"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_133752"	1	1	4	8	2	6	3	4	7	3	4	9	9	2	3	2	7	4	7	6	5	9	3	1	5
"NM_133757"	7	8	8	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	5	9	9	4
"NM_133761.1"	6	7	5	7	6	3	5	5	2	6	6	2	5	6	7	8	6	8	2	3	6	3	5	3	6
"NM_133764"	4	9	6	9	9	7	9	6	1	1	2	7	3	5	6	5	5	1	1	9	9	6	2	7	1
"NM_133767.1"	9	3	8	6	7	5	1	9	5	2	5	5	7	8	1	9	4	2	3	4	4	5	4	2	7
"NM_133768"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	6	6
"NM_133769.1"	1	1	4	8	2	6	3	8	7	3	4	8	2	2	2	6	9	4	7	5	8	9	3	1	8
"NM_133775"	5	2	2	4	5	2	8	1	9	4	1	6	4	9	8	1	8	5	8	1	2	2	1	8	2
"NM_133780"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"NM_133789"	6	7	5	7	6	3	5	5	2	6	6	2	2	6	7	8	6	8	9	3	6	3	5	3	6
"NM_133796"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_133797"	9	2	2	6	7	5	1	1	9	2	1	5	4	9	1	9	8	1	8	1	2	4	4	8	7
"NM_133798"	6	9	6	7	1	4	5	5	2	1	2	2	5	4	7	8	6	9	2	3	6	6	5	6	6
"NM_133804"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	7	1
"NM_133818"	9	2	2	6	7	5	1	1	9	2	1	5	4	9	1	9	8	5	8	1	4	4	4	8	7
"NM_133819.1"	8	5	3	2	3	1	4	7	3	9	3	4	6	1	9	4	3	8	4	7	3	7	8	5	3
"NM_133825"	8	4	7	5	6	3	4	4	8	8	7	4	1	3	4	7	3	8	9	2	3	5	8	3	4
"NM_133826.1"	8	4	3	2	3	1	2	7	8	9	3	4	6	1	9	4	3	3	4	7	3	7	8	5	3
"NM_133832"	9	3	2	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"NM_133835"	6	7	5	7	1	4	5	5	2	6	8	2	7	4	7	8	6	9	2	3	9	3	5	6	6
"NM_133847.1"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_133852"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_133900"	1	1	4	8	6	3	3	4	8	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"NM_133905"	8	5	3	2	3	1	2	7	3	9	3	4	6	1	9	4	3	3	4	7	3	7	6	5	3
"NM_133918"	1	1	4	8	6	3	4	4	8	3	4	9	2	2	2	6	9	8	9	5	5	9	3	3	8
"NM_133927"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_133932"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	6	6
"NM_133934"	3	4	4	8	2	6	3	4	7	3	4	9	9	2	3	2	9	3	7	6	5	9	3	1	5
"NM_133939"	1	1	4	8	2	6	3	4	7	3	4	9	2	2	2	6	9	4	7	5	5	9	3	1	8
"NM_133949"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	7	1
"NM_133953"	6	7	5	7	6	3	5	4	2	6	6	2	2	6	7	6	1	8	9	3	6	3	9	3	6
"NM_133972.1"	6	7	5	8	6	3	5	4	8	6	6	2	2	6	7	6	6	8	9	3	6	3	5	3	6
"NM_133980"	8	4	8	6	6	3	4	9	8	8	3	4	7	1	9	4	4	8	3	7	4	5	8	2	3
"NM_133981"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	3	6
"NM_133985.1"	3	1	4	8	2	6	3	4	7	3	4	9	9	2	3	2	7	4	7	6	8	9	8	1	5
"NM_133999"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_134014"	9	3	2	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"NM_134017.1"	9	2	2	4	5	5	1	1	9	2	1	5	4	9	1	9	8	5	8	1	2	4	4	8	2
"NM_134025"	6	7	5	7	6	3	4	4	8	6	6	2	2	6	7	8	6	8	9	3	6	3	5	3	6
"NM_134029"	6	7	5	7	6	4	5	5	2	6	6	2	2	6	7	8	6	9	9	3	6	3	5	3	6
"NM_134032"	2	6	1	1	4	9	7	2	4	5	5	3	8	8	5	3	2	7	6	8	7	1	7	4	9
"NM_134052"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_134058"	4	9	2	9	9	7	9	6	1	1	2	7	3	9	1	9	5	1	1	9	9	4	2	8	1
"NM_134079"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_134082"	9	3	2	6	7	5	1	1	9	2	1	5	4	9	1	9	8	2	8	1	4	4	4	8	7
"NM_134092.1"	1	1	4	8	2	6	3	4	7	3	4	9	9	2	3	2	9	4	7	6	5	9	3	1	5
"NM_134111.1"	6	7	7	7	1	4	9	3	2	6	7	2	5	4	7	8	1	9	2	3	6	6	5	6	6
"NM_134114"	9	3	8	6	7	5	1	9	5	2	1	5	1	9	1	9	4	2	3	4	4	4	4	8	7
"NM_134125.1"	9	7	2	6	6	3	4	4	8	6	6	5	2	6	1	9	6	8	9	3	4	5	8	3	6
"NM_134138"	9	3	2	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"NM_134149"	6	7	2	7	1	4	9	5	2	6	6	2	5	6	7	8	6	1	2	3	6	3	5	3	6
"NM_134158.1"	3	1	4	3	2	6	3	8	7	9	4	8	9	2	3	2	7	3	7	6	8	9	3	1	5
"NM_134179"	7	8	7	5	6	3	6	3	6	8	7	1	1	3	4	7	1	6	5	2	1	8	9	2	4
"NM_134194"	7	3	8	6	7	5	1	9	5	2	8	1	7	3	1	7	4	2	3	4	4	5	4	2	7
"NM_134204"	7	8	7	5	8	8	6	4	6	7	7	1	1	3	4	7	9	6	5	2	1	8	9	9	4
"NM_134207"	6	8	5	7	1	4	5	3	2	6	7	2	5	6	7	8	6	9	2	3	6	8	5	9	6
"NM_134208"	7	8	7	5	1	8	6	3	6	7	7	1	1	6	4	7	1	6	5	2	1	8	9	9	6
"NM_134214"	1	4	4	8	6	3	4	4	8	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"NM_134221"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_134226"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_134245"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	9	4
"NM_134249.1"	1	4	4	8	2	3	3	4	8	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"NM_134255.1"	5	2	9	4	5	2	8	1	9	4	9	6	4	9	8	1	8	5	8	1	2	2	1	8	2
"NM_134257"	4	9	2	9	9	7	9	6	1	1	2	7	3	9	1	9	5	1	1	9	9	4	2	8	1
"NM_138303"	5	2	9	4	5	2	8	1	9	4	9	6	4	5	8	1	8	5	8	1	2	2	1	7	2
"NM_138305.1"	6	9	6	7	1	4	9	5	2	1	2	2	5	4	7	8	6	1	2	3	9	6	5	6	6
"NM_138306"	6	7	5	7	1	4	5	5	2	6	6	2	5	6	7	8	6	9	2	3	6	3	5	6	6
"NM_138312"	6	7	5	7	6	3	5	4	2	6	6	2	2	6	7	6	6	9	9	3	6	3	5	3	8
"NM_138314.1"	6	7	5	7	6	3	6	3	6	6	8	2	2	7	4	6	1	6	9	8	7	3	5	2	8
"NM_138582"	9	3	8	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	8	7
"NM_138589.1"	1	1	4	8	2	6	3	4	7	3	4	9	9	2	2	6	9	4	7	5	5	9	3	1	8
"NM_138591"	1	4	4	8	6	3	4	4	8	3	4	9	2	2	2	6	9	4	9	5	5	9	3	1	8
"NM_138601"	9	9	2	6	7	5	1	6	1	2	1	5	3	9	1	9	5	2	1	9	9	4	4	8	7
"NM_138602.1"	1	1	5	8	6	3	3	4	8	3	4	9	2	6	2	6	9	4	9	5	5	9	3	3	8
"NM_138606"	8	4	3	8	6	3	4	4	8	9	3	9	2	6	9	6	3	8	9	7	3	7	8	3	3
"NM_138606.1"	8	5	3	8	6	3	4	4	8	9	3	4	2	6	9	6	3	8	9	7	3	7	8	3	3
"NM_138660"	7	8	7	5	8	8	6	3	6	7	7	1	1	9	4	7	1	6	5	2	1	8	9	9	4
"NM_138679.1"	6	7	5	7	6	3	5	5	8	6	8	2	7	7	7	6	6	9	9	4	6	3	5	2	8
"NM_138680"	7	8	7	5	8	8	6	3	6	7	7	1	1	3	4	7	1	6	5	2	1	8	9	2	4
"NM_138681"	9	3	2	6	7	5	1	9	5	2	1	5	7	9	1	9	4	2	3	4	4	4	4	2	7
"NM_138742.1"	4	9	6	9	9	7	9	6	1	1	2	7	3	4	6	5	5	1	1	9	9	6	2	6	1
"NM_138745.1"	5	2	2	4	5	2	8	1	9	4	1	6	4	9	8	1	8	5	8	1	2	4	1	8	2
